simulation,pearson,spearman,n_items,benchmark,population,subset_note
668,0.4180974264525061,0.31471509946846266,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
669,0.41703266346329276,0.31018120522545306,225,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
670,0.38281478910397126,0.2820074066135581,216,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
671,0.3852856506272784,0.305766729296141,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
672,0.43943159256892556,0.348062496183242,217,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
673,0.35139460201610806,0.27405559237456634,226,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
674,0.4414998826661593,0.35294794646673905,217,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
675,0.4684745047073461,0.37720101837748893,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
676,0.5065364729076088,0.4407522795810847,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
677,0.47672158337381015,0.424603377544554,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
678,0.49327971326821324,0.4142258881117342,218,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
679,0.44845837175102665,0.38034181773101994,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
680,0.5286770772413751,0.4456769534585415,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
681,0.3869652294983258,0.3014170154596317,217,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
682,0.4316087055161667,0.3512246100481395,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
683,0.4208304049361146,0.3595668057551465,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
684,0.4552532110662445,0.38984716510435324,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
685,0.4135168779545897,0.34625557521890954,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
686,0.476392149201103,0.3908999508723023,219,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
687,0.44987907320543036,0.39064159292035405,225,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
688,0.36104542544787765,0.27381637723565977,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
689,0.3830079741963377,0.318763353022496,219,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
690,0.35887253345378084,0.29755967403026223,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
691,0.47369448691647614,0.3819846672021872,217,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
692,0.4142527042314674,0.33519962948214066,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
693,0.4701649990400257,0.3713740798677171,217,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
694,0.4594727945167406,0.39713800924563253,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
695,0.4049502443402356,0.3466711827137836,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
696,0.46930254617591033,0.36850145085439195,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
697,0.34900935831977054,0.29393394679454304,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
698,0.4285841047375323,0.3824209582472418,226,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
699,0.40895436679976,0.3604246299670156,216,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
700,0.46917532365314096,0.36712557268043006,219,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
701,0.4323767723458989,0.3183418748665386,224,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
702,0.434761638548393,0.34728767279545447,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
703,0.415470003810807,0.3381619214327391,216,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
704,0.43674317616882263,0.3421151200101346,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
705,0.47890090893813236,0.39165862894295,216,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
706,0.5230777151024959,0.4231391819627114,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
707,0.40108779825171337,0.3174939834132659,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
708,0.42829594171248375,0.3429724968402098,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
709,0.4500905543223371,0.35367049484696544,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
710,0.3923803540124497,0.3028262799644865,217,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
711,0.3656667145573729,0.2573259808553926,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
712,0.3605634025214468,0.31342521252835154,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
713,0.5014067684409732,0.42593977189606114,218,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
714,0.4418057998025116,0.33594995478403555,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
715,0.33502096534570075,0.23344248316221408,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
716,0.38347209388561637,0.3204510235936505,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
717,0.3451747888155268,0.25039189745072093,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
718,0.3957655927916433,0.30882147289427697,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
719,0.3510786463133329,0.29499852225679946,213,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
720,0.41439848598150647,0.3752245031590851,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
721,0.4603440299044916,0.33592251902362297,218,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
722,0.44099495788852966,0.3458790709351247,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
723,0.453209542242639,0.3448590647021141,224,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
724,0.45354802133059374,0.3448900476070089,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
725,0.4678988390494604,0.3655923236508834,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
726,0.5238454672674493,0.41200695322376746,225,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
727,0.4125473001914848,0.30471908628694905,218,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
728,0.501847145270751,0.411593973872735,225,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
729,0.41350280091461367,0.339959888095451,211,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
730,0.3826454256327863,0.3080311635357507,217,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
731,0.3709917304347159,0.29462217934916435,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
732,0.37725635548614667,0.281236718324558,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
733,0.411571041220998,0.32276823588482784,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
734,0.41528844318709135,0.31873301071731563,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
735,0.41736875835435244,0.3229954810672299,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
736,0.42865894183849484,0.35405187032887536,217,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
737,0.47227534649006625,0.36142787571240403,228,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
738,0.460461938337329,0.3845918065361688,217,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
739,0.4166037716310752,0.30215218177633096,217,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
740,0.3553266920314652,0.2652361946479593,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
741,0.40154743867763665,0.32874915227856405,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
742,0.4841043146145393,0.38430546085662926,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
743,0.4743590712611465,0.3981911083017279,225,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
744,0.4589182265790931,0.38501826618418544,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
745,0.3987646208886915,0.37336209100914985,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
746,0.3048541471575085,0.2319242689197846,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
747,0.5037890693472306,0.41308386378933093,213,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
748,0.45411934373273116,0.3730152200740436,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
749,0.4219869872265213,0.3160505431673989,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
750,0.4825093460572932,0.4203625941953561,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
751,0.501628552943362,0.4462424468029849,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
752,0.4612472345965884,0.3546942600656718,217,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
753,0.4787370164149615,0.3911447852624323,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
754,0.44188855980020747,0.3390318743259919,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
755,0.5140204781606634,0.39379642294440503,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
756,0.4081334891034057,0.3389113007947089,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
757,0.4145125502430127,0.35297901639236384,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
758,0.4213078266697865,0.37013801095659504,225,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
759,0.44705146063016626,0.3812777938338477,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
760,0.4443065465429066,0.37241340448431504,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
761,0.3897236677061636,0.32045273223067666,216,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
762,0.5064567253333545,0.43313260730301095,224,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
763,0.4447527698328764,0.32404839318618534,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
764,0.3956014815251787,0.3372387273493469,225,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
765,0.47277888872100887,0.3791201546237807,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
766,0.4600027926544809,0.3652581101412689,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
767,0.4647004054654807,0.37400021070375056,225,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
768,0.48965015645476495,0.39656950946848074,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
769,0.47355023965297366,0.3892101452133684,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
770,0.4661072749837754,0.35253627265959103,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
771,0.48456616594643875,0.42349882553918433,224,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
772,0.43744066906669854,0.35111995176459315,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
773,0.47596105192809596,0.3870501517560341,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
774,0.4193838777044051,0.3535483639307823,218,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
775,0.3732199932721493,0.27392977458923123,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
776,0.5079208842865909,0.4282673007894603,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
777,0.3850728252140288,0.27211230509903084,225,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
778,0.40104177358456194,0.33447808153690506,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
779,0.43677914972622717,0.35031720660663,226,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
780,0.36022319790568474,0.29807830726518675,219,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
781,0.37132856127716096,0.28596177290453206,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
782,0.49001500357376676,0.4168689599015523,214,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
783,0.5045873359139543,0.43882847602182873,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
784,0.4333495402213656,0.3750731138321791,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
785,0.38209091033371223,0.31356300042140756,225,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
786,0.46484482898116364,0.3717667070608247,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
787,0.46880141080118287,0.369160147179652,216,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
788,0.46401055350613557,0.38800342862595577,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
789,0.44633738242195375,0.36386533840591334,218,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
790,0.4661596912500121,0.37722700278754084,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
791,0.4436559966827533,0.3634002162632421,227,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
792,0.509148487368836,0.42221530456824574,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
793,0.4294304072616994,0.38906414605231227,218,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
794,0.3543722754095161,0.2745890692707776,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
795,0.4323226588944224,0.34760089686098655,224,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
796,0.4148892538963778,0.306489803508337,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
797,0.4181891299697298,0.3251200594909379,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
798,0.46782965004204896,0.3856977635699713,226,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
799,0.4716275492632862,0.40912746923806376,219,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
800,0.40262404187330264,0.3150446032215787,217,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
801,0.40397353274315934,0.3281243398890457,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
802,0.4519885620671947,0.35714365126129827,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
803,0.42929141901455775,0.3315539430021098,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
804,0.44174028235705426,0.37192486741169783,217,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
805,0.43147539856244166,0.3422116392308954,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
806,0.4474672062297796,0.36670338660248974,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
807,0.4216594445540045,0.34034042269336384,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
808,0.40562919279505877,0.3379572271386432,225,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
809,0.4506404110930643,0.35640038656541556,227,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
810,0.5323461226584117,0.41148676442794085,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
811,0.4523668545036044,0.3752146318751437,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
812,0.41714585507422275,0.31911857340126276,227,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
813,0.4025330126833705,0.32536965216337416,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
814,0.43660983526597374,0.3164196693608458,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
815,0.44615474099699454,0.356879050996698,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
816,0.3938016315600283,0.31654081693649094,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
817,0.4731385507156748,0.3706464210289059,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
818,0.4303139141259192,0.33766536457119417,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
819,0.4725457215728285,0.39209412666302274,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
820,0.41896849070505376,0.37368089582215147,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
821,0.4424404806287443,0.35619368544428975,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
822,0.4517262954059723,0.41493212669683255,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
