task_id,benchmark,split,json_hash,n_train_pairs,n_test_pairs,mean_input_cells,max_input_cells,mean_output_cells,max_output_cells
5daaa586,arc2,train,eed27297de867af8784533bdc2b2a793dc2c46cb,3,1,269.5,484.0,104.5,180.0
5e6bbc0b,arc2,train,1a93749a95d49d2deec52fcd7377268d6733cb25,4,1,29.0,49.0,29.0,49.0
5ecac7f7,arc2,train,be4d537bc2643f7333342d92b7b31812728f0fc7,3,3,90.83333333333333,120.0,26.833333333333332,36.0
5ffb2104,arc2,train,1d287df03684fc88dfff33e5e7e640600df5791c,3,1,75.5,130.0,75.5,130.0
60a26a3e,arc2,train,ee83d2293e5f57b34ef55b618f047f53e47a31a7,3,1,172.25,224.0,172.25,224.0
60b61512,arc2,train,c981fb1e0b6389fd9262f4f484b6c7fb3a98605d,2,1,81.0,81.0,81.0,81.0
60c09cac,arc2,train,91b666ccbf26fc9c59b0be22a71677c7fff9a17d,2,1,16.666666666666668,25.0,66.66666666666667,100.0
60d73be6,arc2,train,43d1a5ad1726aebaada9780eb53795bf13163767,3,1,130.5,187.0,130.5,187.0
6150a2bd,arc2,train,830220241f3073a859dd86e4188833246fc460b3,2,1,9.0,9.0,9.0,9.0
6165ea8f,arc2,train,d237a7b598f6911c2805d4091f85fefe30e4a0a2,3,2,446.2,525.0,322.0,529.0
623ea044,arc2,train,a52828538fd82606d27487f14a11a18e8d822acb,3,1,197.0,289.0,197.0,289.0
626c0bcc,arc2,train,5d1ed811af2b5d23054a7d8d694bd800120e4aaf,3,1,49.0,49.0,49.0,49.0
62ab2642,arc2,train,07bb6354ac59338e953ef2380e45e30e30440213,3,1,86.25,120.0,86.25,120.0
62b74c02,arc2,train,8b0fb2fe6b133a86a27b287428050bd151320d53,3,1,44.0,56.0,44.0,56.0
62c24649,arc2,train,23820356b358dd3f30587249eac5c3653351cfbd,3,1,9.0,9.0,36.0,36.0
6350f1f4,arc2,train,e68f1db199c9a9a583edc53bf555405d88969b0f,4,1,130.6,361.0,130.6,361.0
63613498,arc2,train,f9da9e9b513d97d0e761ac92b6cf1564fdff66c2,3,1,100.0,100.0,100.0,100.0
639f5a19,arc2,train,90168fb344fc1c24e09ecf78fae5e1818b5c5d68,2,1,529.0,529.0,529.0,529.0
642248e4,arc2,train,bcbd7bd56c91231ac6f877a15def8f60cf27a3e4,3,1,176.0,288.0,176.0,288.0
642d658d,arc2,train,e7f08a81b2a8fbfc46ae69d9248d5d882c21391d,3,1,535.5,624.0,1.0,1.0
6430c8c4,arc2,train,5d95b524028da725cc3657d0d813393b3ebe313f,4,1,36.0,36.0,16.0,16.0
6455b5f5,arc2,train,dfa0a006850ae3e615d485d105a531177a35584f,4,1,200.2,240.0,200.2,240.0
64a7c07e,arc2,train,226c2ca945afdba16325b18d8fa3eb342395994b,3,1,103.25,144.0,103.25,144.0
652646ff,arc2,train,992e5fc6121f3de20b7ac1306504617c45e74902,4,1,211.6,400.0,108.0,144.0
662c240a,arc2,train,796336daaf24d9d466914fd1539552693e318bab,4,1,27.0,27.0,9.0,9.0
668eec9a,arc2,train,9c5879053335f5447967e280fb9a1d1d7ce0c11c,3,1,256.0,256.0,15.0,15.0
66ac4c3b,arc2,train,2b6ec1d1f2606691fa0092318b74a9cad5554aee,2,1,484.0,484.0,484.0,484.0
66e6c45b,arc2,train,d6d8d7ff97f81e98acbbb253a4a8fddba6764608,2,1,16.0,16.0,16.0,16.0
66f2d22f,arc2,train,c9a75f413009d38d9431d24974c880a562bd5342,4,1,56.0,56.0,28.0,28.0
67385a82,arc2,train,982fa25a2d424f4b256df6f21d1044de559a4f5c,4,1,20.8,30.0,20.8,30.0
673ef223,arc2,train,c7144dc9811be699270360c3b7b6f6092234ba29,3,1,201.0,252.0,201.0,252.0
67636eac,arc2,train,7966bc400b5c133bd80565a343f8bbd5e06155e5,3,1,188.25,252.0,27.0,36.0
6773b310,arc2,train,a08d2bb62601e52a2de80d61ca68d1e720280481,4,1,121.0,121.0,9.0,9.0
67a3c6ac,arc2,train,c96c60495238acdd4147c64029fb0cd2d901479f,3,1,27.5,49.0,27.5,49.0
67a423a3,arc2,train,0e0eca0b8fb73edfebc72f005c6d2497a84ba70c,3,1,65.0,144.0,65.0,144.0
67c52801,arc2,train,253384343ca4bc7af721d9e2976338197d78dacc,4,1,62.2,108.0,62.2,108.0
67e8384a,arc2,train,8f36fc9636ab0d6dd3a4f29f4314dbebc8a7afa9,4,1,9.0,9.0,36.0,36.0
681b3aeb,arc2,train,8a4f58582007eb6d649fcb1c38627dd0e50cccb7,3,1,100.0,100.0,9.0,9.0
6855a6e4,arc2,train,87a3cc8a46a9bb9ed32a647f37249b37cbca4947,3,1,225.0,225.0,225.0,225.0
689c358e,arc2,train,04a5f6c7d939800d49429e5ade822dc37c2f363e,2,1,121.0,121.0,121.0,121.0
68b16354,arc2,train,24bb6717264158be7c1a5f243ea4cfe5ccd5c3a2,3,1,37.0,49.0,37.0,49.0
68b67ca3,arc2,train,4fd960a66af393230df569bb97207399c9ca52cd,3,1,36.0,36.0,9.0,9.0
68bc2e87,arc2,train,de20e1a8bf4010c4c5055c4b1d106ac70e31c8e2,4,1,342.0,342.0,4.6,5.0
692cd3b6,arc2,train,8b9fdd54031a6d1b7b2f546c782e8ed2f8d541ad,3,1,225.0,225.0,225.0,225.0
694f12f3,arc2,train,d78e9be4815fd3517feb3a6d7c4dc724cf9a0616,2,1,100.0,100.0,100.0,100.0
695367ec,arc2,train,2b796a66aaef3414646de3d5b6c5a26497485901,3,1,13.5,25.0,225.0,225.0
696d4842,arc2,train,d86d19556b3c5b31036ff08253d541b62ea82d98,3,1,525.0,900.0,525.0,900.0
69889d6e,arc2,train,1cb50a6c5a6762565f64ae05752e34cb40147f74,4,1,100.0,100.0,100.0,100.0
6a11f6da,arc2,train,6ad9e34880687de876fbb6e4abbc4cab0d3d1c92,5,1,75.0,75.0,25.0,25.0
6a1e5592,arc2,train,4da07c34a1c8c60bb1d6ccea71fcd621279df278,2,1,150.0,150.0,150.0,150.0
6a980be1,arc2,train,131175cb8bd79e969d64f53eebfbcef8bcef3eee,3,1,310.0,361.0,310.0,361.0
6aa20dc0,arc2,train,5aebbd745dc5eef0e2047ab4526140a426779c5b,3,1,436.5,484.0,436.5,484.0
6ad5bdfd,arc2,train,045d9ba265127fa4196c124590b4cb936c7bcfc4,3,1,66.25,100.0,66.25,100.0
6b9890af,arc2,train,714b05ca8a861960beef11c3a438c125656fd27e,3,1,481.0,624.0,101.5,196.0
6bcdb01e,arc2,train,8c02504834050346d17c19b7ec97c2b09a724acb,2,1,46.0,64.0,46.0,64.0
6c434453,arc2,train,1eaa5757119ef35fef52831b7121a2077fb1b09a,2,1,100.0,100.0,100.0,100.0
6ca952ad,arc2,train,97cbb0227838ae0754d89415d8ec1627d7a77771,3,1,181.5,256.0,181.5,256.0
6cbe9eb8,arc2,train,e2b016a37e64e16471c6ed8dc0a5c7165b8f4b0f,3,1,372.0,513.0,124.75,195.0
6cdd2623,arc2,train,5f0d92cce7de0e0e6984784adb9779c0138fbd81,3,1,265.25,304.0,265.25,304.0
6cf79266,arc2,train,c92d43dd20e98c3c4a3a1b20e22c0b002a68d10d,3,1,400.0,400.0,400.0,400.0
6d0160f0,arc2,train,59d37d240ff1450285713dddb3b68f3e95fab265,4,1,121.0,121.0,121.0,121.0
6d0aefbc,arc2,train,3d70eb2147499ca1496ff38e7fc2a61405aa354c,4,1,9.0,9.0,18.0,18.0
6d1d5c90,arc2,train,97ecb3ccb4cc84f5059a1fcb3ef6851ab1e476b3,3,1,42.0,42.0,36.0,36.0
6d58a25d,arc2,train,4447ec8f6597d9976a925ee8ebe600c4dbd82f0d,3,1,400.0,400.0,400.0,400.0
6d75e8bb,arc2,train,eff096169efeac5555bdff325b8e9de3ba0b98bd,3,1,91.75,140.0,91.75,140.0
6df30ad6,arc2,train,0a5eaecad34b101c6162a6c46cd3e59946660306,5,1,100.0,100.0,100.0,100.0
6e02f1e3,arc2,train,cacc57c94ed02c38ad35949c9c297bb1a6f4e39d,5,1,9.0,9.0,9.0,9.0
6e19193c,arc2,train,03d77d56b9c5086b962f28c5ec591dee0b338247,2,1,100.0,100.0,100.0,100.0
6e82a1ae,arc2,train,b59359b5fa83f71de206f5cc5ace664834931a38,3,1,100.0,100.0,100.0,100.0
6ea4a07e,arc2,train,cb089fe6f308cc1cc9dde203b8eeffd0fadbceb2,6,2,9.0,9.0,9.0,9.0
6ecd11f4,arc2,train,a73e741f4e49009e707f02f3bac43b01bb592fda,3,1,557.5,675.0,12.5,16.0
6f473927,arc2,train,a24578869f9b5c0b32de755b3f1382321c4cbb73,4,1,37.6,72.0,75.2,144.0
6f8cd79b,arc2,train,3f6b12a907d67650a95057a9105a27c0163e5dba,4,1,22.6,42.0,22.6,42.0
6fa7a44f,arc2,train,2dece91fb13b463e07a7047853370b0425a1339c,4,1,9.0,9.0,18.0,18.0
6ffe8f07,arc2,train,e3621eb6fd26a21c8ff71c1e0017e1e639fb0c99,4,2,357.8333333333333,361.0,357.8333333333333,361.0
7039b2d7,arc2,train,cf912899f99121dbea589388596893c2a38f0ea0,3,1,381.5,729.0,14.5,25.0
705a3229,arc2,train,78b3e073ce84a0060961b4fbab5a401fce14178c,4,1,147.6,210.0,147.6,210.0
712bf12e,arc2,train,ff39ecc5077868c9b8b18578e8fb5d2b830457d2,3,1,175.5,195.0,175.5,195.0
72207abc,arc2,train,a7a26ee1d332752687e5b3bbe515a9194e7da7a3,3,1,72.0,87.0,72.0,87.0
72322fa7,arc2,train,3130f3ce9120feb29b55e4d68b638779e6e49d63,3,1,267.25,361.0,267.25,361.0
72a961c9,arc2,train,35fc225a2a1934b81a5cf77cc4cfc00645099d07,4,1,86.8,130.0,86.8,130.0
72ca375d,arc2,train,4366685568f9e6f4a60b7be35d22c61dc4d99b6a,3,1,100.0,100.0,8.0,12.0
73182012,arc2,train,a5af6c9195176ccc02b1a09cd1845036bb9a6521,3,1,144.0,144.0,16.0,16.0
73c3b0d8,arc2,train,377a9eedf4485d1c9d45ab02f31b0c68e32baacd,4,1,61.0,96.0,61.0,96.0
73ccf9c2,arc2,train,28f5486efaee8d4ef4ded413c27396aa9dc7525a,3,1,463.5,529.0,26.5,35.0
7447852a,arc2,train,a499cec1b70b26721d1dc06397f391f4b8521bc5,3,1,51.0,75.0,51.0,75.0
7468f01a,arc2,train,1bca57935dd62381e6846a3879c63c32d1a55009,3,1,221.5,289.0,34.25,56.0
746b3537,arc2,train,ff90b8a90618290e90a5229b0aed94a5210de23e,5,1,16.833333333333332,36.0,3.6666666666666665,5.0
74dd1130,arc2,train,fbd70de3a943474e1b59506d1b172bb77f302e24,4,1,9.0,9.0,9.0,9.0
753ea09b,arc2,train,627252cc77f5a2e0afda69a5845d58248bfea3f7,3,1,900.0,900.0,900.0,900.0
758abdf0,arc2,train,a077c749ef326e1fcf62c2114ee378d48a9e6080,2,1,128.0,128.0,128.0,128.0
759f3fd3,arc2,train,fe1d22fbf3ae3b8eba5cbc4a4c0da47b0db741d6,2,1,214.66666666666666,400.0,214.66666666666666,400.0
75b8110e,arc2,train,4de3b8547fca963005fbceec752cd52236f48a88,5,1,64.0,64.0,16.0,16.0
760b3cac,arc2,train,af3a2abab1f5b2bb594f8303f8c04d4b69ed6553,3,1,54.0,54.0,54.0,54.0
762cd429,arc2,train,1dc52b622180ffcff17a386920ed5254fd649684,3,1,310.0,480.0,310.0,480.0
770cc55f,arc2,train,fa989dd3eabb4c5600ad263fa4c92b475c86efdd,4,1,59.8,78.0,59.8,78.0
776ffc46,arc2,train,f3783bd71ad895187734981cd3e2de36e1d9545e,4,1,400.0,400.0,400.0,400.0
77fdfe62,arc2,train,6f663c6c5f753f517899a32e7112b32d20878b97,3,1,66.0,100.0,18.0,36.0
780d0b14,arc2,train,b548a55abd4ca9a0ccd2e52367fbf27c2d1377e9,3,1,457.75,644.0,6.25,9.0
782b5218,arc2,train,ca4acf7d71b4c6bd748c15e80eaecfb0cb17f2a9,3,1,100.0,100.0,100.0,100.0
7837ac64,arc2,train,b6333a3bd50367a9e5e81cd3dec49d04ba258c8b,4,1,796.2,841.0,9.0,9.0
78e78cff,arc2,train,f8cc803082702fa2872a520a622beddf62a5f944,2,1,132.33333333333334,144.0,132.33333333333334,144.0
79369cc6,arc2,train,d3e0bd46ab1510381c5ab75a86afa30071a60636,3,1,261.25,289.0,261.25,289.0
794b24be,arc2,train,9922fe446ab7e7576f75e083864e23b52be8bfaf,10,2,9.0,9.0,9.0,9.0
7953d61e,arc2,train,6fe4dae9c1ae8471d4110a15536beee5c77b19d8,5,1,16.0,16.0,64.0,64.0
79cce52d,arc2,train,0146b68926c4e2bcb6b126f0c9cb6f99b57c9d0c,3,1,49.0,49.0,36.0,36.0
7acdf6d3,arc2,train,f35a5075bb4fa52208c676c6a2d93aea92383198,2,1,216.66666666666666,256.0,216.66666666666666,256.0
7b6016b9,arc2,train,1de9e7184ab3e2ee6a8814477779e2bdb6b3db17,3,1,533.25,550.0,533.25,550.0
7b7f7511,arc2,train,ee941924a34fe8645024320b9bc268728b1418d7,3,1,21.5,32.0,10.75,16.0
7bb29440,arc2,train,32040f5f0ad17aa8d65e8c93e37934607a8e7bd2,5,1,382.0,550.0,23.833333333333332,35.0
7c008303,arc2,train,4ced4b627663102432b1aa3e3da3d7739bee2d42,3,1,81.0,81.0,36.0,36.0
7c8af763,arc2,train,9b0dabf70d4ce5f146bd86779dc2828c3e1ea586,3,1,100.0,100.0,100.0,100.0
7c9b52a0,arc2,train,4eee314174e484ff9a99277d52bc382eaaa5ffb9,3,1,256.0,256.0,15.75,20.0
7d18a6fb,arc2,train,5254e5d5ddce259f6099db64f86f67f9387be632,3,1,272.0,306.0,49.0,49.0
7d1f7ee8,arc2,train,05476ee00bf8a2d52a181b17b04fcb4a951b2370,3,1,566.25,812.0,566.25,812.0
7d419a02,arc2,train,c323defa74bde6125f04c4296a55e5d14dda5585,3,1,326.0,500.0,326.0,500.0
7d7772cc,arc2,train,59b3d0233d6c67e1900afd3aacf6a231bb7c5974,2,1,192.0,256.0,192.0,256.0
7ddcd7ec,arc2,train,9d0a743879489aef48f008bb4b0a92c2aaae563d,3,1,100.0,100.0,100.0,100.0
7df24a62,arc2,train,318633db01831a4a360aff0a39850eb1fb90eb21,4,1,529.0,529.0,529.0,529.0
7e02026e,arc2,train,7ee1977b988a5234879713324686280ec45a2039,3,1,144.0,144.0,144.0,144.0
7e0986d6,arc2,train,3cc0df29de755332f01cf7edc886fdc0f19f06d8,2,1,198.0,208.0,198.0,208.0
7e2bad24,arc2,train,5713a547fde066165a64b341c401a2850972c38c,3,2,256.0,256.0,256.0,256.0
7e4d4f7c,arc2,train,ceabd341051642d9eb5bdcfc45b0336a87f909b8,4,1,81.4,156.0,28.2,39.0
7e576d6e,arc2,train,90892616c24bc41e4e6c9585c34bb844fb34621f,3,1,900.0,900.0,900.0,900.0
7ec998c9,arc2,train,efda1a6285616c9c885b035837b9dfe8ec9615ea,3,1,46.75,64.0,46.75,64.0
7ee1c6ea,arc2,train,467a71d2c5b6bb35910515f35618ff4c1a3cdbf2,3,1,100.0,100.0,100.0,100.0
7f4411dc,arc2,train,cb7c9d05448365a69cfed29b79e7226b25b2d43f,3,1,151.75,289.0,151.75,289.0
7fe24cdd,arc2,train,4bb5dd762bd907f2a1b3da95b622cc90eb052e8c,3,1,9.0,9.0,36.0,36.0
80214e03,arc2,train,aec23dc372c69358f74245747da0f2e3c5db29b9,3,1,320.5,418.0,7.75,12.0
80af3007,arc2,train,85cb5ad5a373e371b906e77499fa5d6cb06bfcca,3,1,296.75,323.0,81.0,81.0
810b9b61,arc2,train,4ae6b41dc15ef79ce86fbe79ea2a3433562f4213,3,1,168.75,225.0,168.75,225.0
817e6c09,arc2,train,cb66bbdcf3234c7c2092afddbcf917df06d53216,5,1,85.16666666666667,119.0,85.16666666666667,119.0
81c0276b,arc2,train,d088b7a4d8a4f406ad555b23b74fa1de70d6d25c,3,1,297.5,399.0,10.75,16.0
825aa9e9,arc2,train,76970bc9274d1181556e8b68acdf4c5e5844caf5,4,1,85.6,200.0,85.6,200.0
82819916,arc2,train,c18d196d682f3ecc64a1ae40662f59840e98ac5c,4,1,88.8,140.0,88.8,140.0
83302e8f,arc2,train,7dc793aa6fcaa567129d77e6825a9a8a523112c6,3,1,626.75,841.0,626.75,841.0
833966f4,arc2,train,107d904023b2616b6299df6ec52bd89caeee38bf,2,1,5.0,5.0,5.0,5.0
833dafe3,arc2,train,9282f140b76ecc530be78b55c2edb826743d572b,2,1,29.666666666666668,64.0,118.66666666666667,256.0
834ec97d,arc2,train,ca46375ef4e23ded12f743b787ecd61ad07c2ec3,3,1,64.75,144.0,64.75,144.0
83b6b474,arc2,train,1ae4c524807594684ebb2e1414b1f6827af4b90b,2,1,118.66666666666667,256.0,29.333333333333332,36.0
83eb0a57,arc2,train,1a143769883f682f42f9d01f098291b4bc0eeaae,3,1,900.0,900.0,133.0,195.0
8403a5d5,arc2,train,5f1979b49922b71d1b7a16edcaed79316b8aab21,3,1,100.0,100.0,100.0,100.0
84551f4c,arc2,train,532710ba9d01044aff7cb2d59c2f44cf03132192,3,2,95.4,270.0,95.4,270.0
845d6e51,arc2,train,6b0ad57b9b7a8d2bb01f6673cf8646c93ea87f75,3,1,229.5,306.0,229.5,306.0
846bdb03,arc2,train,096654e0874cf36ec6dc98bf623e0d3908f8ad60,4,1,169.0,169.0,41.2,56.0
84ba50d3,arc2,train,512d54d870a28c73621af526f3d67056f0f7012f,3,1,143.75,324.0,143.75,324.0
84db8fc4,arc2,train,acbfaa2e3b8e3103b97e49a37eeb4adaa3acdb87,4,1,100.0,100.0,100.0,100.0
84f2aca1,arc2,train,757cc714dcff1ec15abc435d9d71ce7eaeac2048,4,1,117.8,192.0,117.8,192.0
855e0971,arc2,train,f34b5fef219d379f0db46cc5c7c6f2bb9a93dd5e,4,1,225.4,285.0,225.4,285.0
8597cfd7,arc2,train,3561bc82117aaa9d05dbb3ed177781afd2964237,4,1,91.8,99.0,4.0,4.0
85b81ff1,arc2,train,59a462f929a4bc184bb54e7c3352df21d74a9bad,4,1,182.0,182.0,182.0,182.0
85c4e7cd,arc2,train,95aa7bd71d91a6e0e611420cc6d19e6c21e2fe7e,4,1,108.0,196.0,108.0,196.0
85fa5666,arc2,train,72cb0306a27b482c5e8d485d08232635a1c6c5be,4,1,99.4,144.0,99.4,144.0
8618d23e,arc2,train,7ad88ea28a9dde8b909e94233257598e15e13bfb,3,1,12.0,20.0,19.75,30.0
868de0fa,arc2,train,bdeff74415a48660bbb884ced8080e1a2ee5bb82,5,1,224.33333333333334,400.0,224.33333333333334,400.0
8719f442,arc2,train,9903ed328db776e23c31258cce943c203e58795f,3,1,9.0,9.0,225.0,225.0
8731374e,arc2,train,f0a6711e0104fec1a8315116936f44318e4cc3e3,3,1,401.75,621.0,65.0,90.0
878187ab,arc2,train,d33cb0b26c6d6ce0308518e9b8dc539cb26400da,2,1,245.66666666666666,256.0,256.0,256.0
87ab05b8,arc2,train,29ee9a1372293dfdbb12700c87ed0ffab6dc6126,3,1,16.0,16.0,16.0,16.0
880c1354,arc2,train,d114965424f4f7bf5c4f374c7a164fbd3f2c3f38,3,1,64.0,64.0,64.0,64.0
88207623,arc2,train,5c6abf939a33a808640ab67880985e09f525bfcf,2,1,256.0,288.0,256.0,288.0
8886d717,arc2,train,8234aee97c72f78d0cc77a4d23c329dd4331e49d,3,1,124.5,169.0,124.5,169.0
88a10436,arc2,train,5a2f1ff337c845b8e9a8fc48a537d9f259699edc,3,1,81.75,110.0,81.75,110.0
88a62173,arc2,train,a808c61ace37d4064e4ece063d39abb35ea00f09,3,1,25.0,25.0,4.0,4.0
890034e9,arc2,train,484bfcafdc45dad932362c69a64a2d875b7fc7be,3,1,441.0,441.0,441.0,441.0
891232d6,arc2,train,f61e632ae9817722f704311b97829fb09f8fa7b2,4,1,529.8,812.0,529.8,812.0
896d5239,arc2,train,05cd7da0351ecb02612aeba20d30353f7d2d0ce9,3,1,211.5,270.0,211.5,270.0
8a004b2b,arc2,train,1664d9ab87b2d48eca8ecce5d8f675efc2231f6d,3,1,306.25,342.0,137.0,252.0
8a371977,arc2,train,dba1f419caec717f992b290e1f00cd630e2820a6,3,1,603.75,900.0,603.75,900.0
8a6d367c,arc2,train,062eae1ab5975edadef0734037c6bb61f15c8f86,3,1,567.0,567.0,170.5,252.0
8abad3cf,arc2,train,bd3d5be07b29c6655f5cc7f4cdd4af38765fa1e0,2,1,42.333333333333336,50.0,31.333333333333332,40.0
8b28cd80,arc2,train,ce887cf579bfcfa4510c67173d2ed923adea9931,5,2,9.0,9.0,81.0,81.0
8ba14f53,arc2,train,9766d98cfc08728d331d7417aaf133b9a4fa7940,6,1,36.0,36.0,9.0,9.0
8be77c9e,arc2,train,ebe52ad67f2c3228f7dd36262be99a34f37187b3,3,1,9.0,9.0,18.0,18.0
8cb8642d,arc2,train,03d9743b2c00a66d611b6c6383d83a17b2d08026,3,1,281.0,456.0,281.0,456.0
8d5021e8,arc2,train,d762d8e0a8c963a9d61137b2590b748eb26c3f08,3,1,6.0,6.0,36.0,36.0
8d510a79,arc2,train,270ebbf398463bb96548a1ef22272dd3c60a12d9,2,1,100.0,100.0,100.0,100.0
8dab14c2,arc2,train,525d7fbab4362d0fdba0a0128b5dac819535ad86,4,4,241.875,256.0,241.875,256.0
8dae5dfc,arc2,train,2e296a5d1ee3cfb98bdbd0286c4580e1791824fe,4,1,324.4,380.0,324.4,380.0
8e1813be,arc2,train,4b3ad5e3c0a2edafb709dc76873cdafa8f225589,3,1,223.75,361.0,27.5,49.0
8e2edd66,arc2,train,aa3ff6b30b0528febefaecbfcc9b99b004ecb28d,3,1,9.0,9.0,81.0,81.0
8e301a54,arc2,train,93e04979038164e65fc49312a90ce64aa8e2fd49,3,1,100.0,100.0,100.0,100.0
8e5a5113,arc2,train,de1cd42a8312d8983b32d7e21e08ac53c5d2d9ad,3,1,33.0,33.0,33.0,33.0
8eb1be9a,arc2,train,bcf5411acc23394021201b5d60b01e122195f8a0,2,1,195.66666666666666,285.0,195.66666666666666,285.0
8ee62060,arc2,train,a3d0cfd2f0daa72bd34e2e595ce438f72f97f3b2,3,1,146.0,196.0,146.0,196.0
8efcae92,arc2,train,211842655b37527d8def89b1fde4bcadef4c924e,3,1,400.0,400.0,71.5,90.0
8f2ea7aa,arc2,train,ba8f134cdabe913a248117e434c563c96d5d77f5,3,1,81.0,81.0,81.0,81.0
8fbca751,arc2,train,4e1df206eff55bf354969693e234fe25d0218ab9,3,1,84.25,96.0,84.25,96.0
8fff9e47,arc2,train,5c6de6ef2b357132151dfca38967bbbeb817bb6d,2,1,21.333333333333332,24.0,117.33333333333333,144.0
902510d5,arc2,train,7603166b8b946881fe929a56cfc8a7cbc304af78,4,1,123.4,210.0,123.4,210.0
90347967,arc2,train,3305163a6e64207c7ab62249559f381efce42cc5,3,1,58.5,81.0,58.5,81.0
90c28cc7,arc2,train,d339ccacb86f8defb3ca9fcf9590bcc472ce80bf,3,1,441.0,441.0,7.0,9.0
90f3ed37,arc2,train,7d4d9e34cc48e953fc4c7b49cee833ff98a0f727,3,1,150.0,150.0,150.0,150.0
9110e3c5,arc2,train,0d8273ffab4cc3edfdfc2d3805fd90412e872ba4,7,2,49.0,49.0,9.0,9.0
913fb3ed,arc2,train,14240bf86e6152c6582403ee0277cb44630cc25e,4,1,145.6,256.0,145.6,256.0
91413438,arc2,train,7838c2f1ed2d0a3d472bdb1bed191ea0220d54f5,4,1,9.0,9.0,243.0,441.0
91714a58,arc2,train,a23f773d85300dd31e56fc0cb5c8e33f7467d728,3,1,256.0,256.0,256.0,256.0
9172f3a0,arc2,train,883288762075912413b4d5867f5187bacf104902,2,1,9.0,9.0,81.0,81.0
917bccba,arc2,train,346b5dfbfd32c41269b65cc5fbdea9462be6de6e,3,1,144.0,144.0,144.0,144.0
928ad970,arc2,train,b454925c6e8b56afd3b5af5c4508df760be06052,3,1,196.5,225.0,196.5,225.0
92e50de0,arc2,train,82397bd2688ba7051bf87a0fc635fef6919dd861,3,1,681.0,841.0,681.0,841.0
9344f635,arc2,train,ace801ff92be92b9d8db8a081532b7b336f606ef,3,1,73.5,100.0,73.5,100.0
9356391f,arc2,train,08eba27dc0b4be205ec6194d127d11a107bf95e7,2,1,256.0,256.0,256.0,256.0
93b4f4b3,arc2,train,907bef6973a655ce9f0d1bdbafd361f13534eefa,2,1,148.66666666666666,170.0,74.33333333333333,85.0
93b581b8,arc2,train,3badd3803cd809889f3ec49ee6d27906c70e5b89,3,1,36.0,36.0,36.0,36.0
93c31fbe,arc2,train,30c64beaf91eedb6afaaf9982e57ec34ecc80578,3,1,557.25,728.0,557.25,728.0
94133066,arc2,train,04ae30393e637afc921ea21c7ef145bcaaa9b980,3,1,504.75,570.0,105.25,130.0
941d9a10,arc2,train,d2d0bca7d209f67db4ca839bd4765597af864f77,3,1,100.0,100.0,100.0,100.0
94414823,arc2,train,3ff19ec8afb08a26ceebfb2030fea387f9b8c32d,3,1,100.0,100.0,100.0,100.0
9473c6fb,arc2,train,63b5ee2abd57c62936e408e8229dba283bf93abc,3,1,73.0,108.0,73.0,108.0
94be5b80,arc2,train,9c0eb158593b90f8f124a03f6509710db3309746,2,1,247.66666666666666,270.0,247.66666666666666,270.0
94f9d214,arc2,train,6942f89fde1015bcc1988c4d6e1bde720da9a139,4,1,32.0,32.0,16.0,16.0
952a094c,arc2,train,95eaf7a28b74f0bf962e4b5d4a5aa4b6cb42aea0,3,1,100.0,100.0,100.0,100.0
9565186b,arc2,train,2af7b35036fe5aca4a016fb552cd7b7ecc5d10fd,4,1,9.0,9.0,9.0,9.0
95755ff2,arc2,train,5384edc6d3a5baf2946e951f62fc4851de8197b2,3,1,121.0,121.0,121.0,121.0
95990924,arc2,train,2f9b9c0a30008a8b3191cdba02e4d82331cdbeb3,3,1,162.5,225.0,162.5,225.0
95a58926,arc2,train,820f13121752e25ab03776043d6f5b6d37df4e84,3,1,425.5,594.0,425.5,594.0
963c33f8,arc2,train,10a6f39b7167aed83a63937a65b979f93dc43d11,3,1,241.0,256.0,241.0,256.0
963e52fc,arc2,train,9cc78e32908e5f0637360056fdb0150351641e48,3,1,37.5,45.0,75.0,90.0
963f59bc,arc2,train,631822946a6ff47d5612fcc9f4175b94ac04e147,4,1,160.6,224.0,160.6,224.0
96a8c0cd,arc2,train,0165fe27a3ed75cc47b119a4ee95c852f5fb790d,4,1,283.2,377.0,283.2,377.0
9720b24f,arc2,train,e4cbc2b77e936d092a6db554077176cfa26fe1c3,4,1,126.4,225.0,126.4,225.0
97239e3d,arc2,train,64410937b34fe6ca144c0454c5a122e8cd771382,3,1,289.0,289.0,289.0,289.0
973e499e,arc2,train,14a82390697ac2465f31b115d180495780170d5b,3,2,16.8,25.0,333.6,625.0
9772c176,arc2,train,ee32559b9247a253003bd739893f46c8482b37ce,2,1,538.6666666666666,754.0,538.6666666666666,754.0
97999447,arc2,train,6881711f5e82bae3e0ec5ad5b0f4dd26be63d9b2,3,1,82.0,120.0,82.0,120.0
97a05b5b,arc2,train,23bfca3ba9b69fb2c8f6888554a0e2a039147232,3,1,283.25,456.0,98.5,153.0
97c75046,arc2,train,a7982d23c87033a3fd140618009de8606a249abf,3,1,91.0,160.0,91.0,160.0
981add89,arc2,train,893e710b05fdfb5c97541c84ef5e6afe4e088305,2,1,733.3333333333334,900.0,733.3333333333334,900.0
9841fdad,arc2,train,b7e973a1ad46873747a8b0a35d8b8b9dfb0ea01f,2,1,301.3333333333333,350.0,301.3333333333333,350.0
