simulation,mask_kind,pearson,spearman,n_items,observed_cells,capped_items,benchmark
296,item_count_matched,0.657124638446011,0.6409571013160393,229,2058,1,ARC1
297,item_count_matched,0.7000475870121655,0.6676594120676531,227,2040,1,ARC1
298,item_count_matched,0.5747421047087116,0.5157205240174673,229,2058,1,ARC1
299,item_count_matched,0.6612312544180553,0.6213956538999258,230,2067,1,ARC1
300,item_count_matched,0.7634264560020225,0.7388169949258161,227,2041,1,ARC1
301,item_count_matched,0.6861755524002568,0.6561871948015393,228,2051,1,ARC1
302,item_count_matched,0.7081837513003247,0.679285100201285,227,2040,1,ARC1
303,item_count_matched,0.677068739899198,0.6437560052527295,228,2050,1,ARC1
304,item_count_matched,0.7019721444561956,0.6512998843449898,226,2033,1,ARC1
305,item_count_matched,0.6199887478771409,0.6193016542857634,228,2049,1,ARC1
306,item_count_matched,0.6635368932344939,0.6439268808643965,227,2041,1,ARC1
307,item_count_matched,0.6807698636208405,0.6478181829373637,227,2041,1,ARC1
308,item_count_matched,0.6909985541955863,0.6548159843314383,229,2058,1,ARC1
309,item_count_matched,0.5792424135118707,0.5217080555663847,226,2031,1,ARC1
310,item_count_matched,0.7003352604293748,0.7036906327649073,227,2040,1,ARC1
311,item_count_matched,0.6725267048782042,0.6092477601483077,228,2049,1,ARC1
312,item_count_matched,0.653224652086416,0.6336523250350352,227,2041,1,ARC1
313,item_count_matched,0.728580960523738,0.6915368080860443,228,2049,1,ARC1
314,item_count_matched,0.6488747219936525,0.627877159713443,225,2023,1,ARC1
315,item_count_matched,0.5948303430945908,0.5660008282059823,228,2050,1,ARC1
316,item_count_matched,0.6955870861351796,0.6562758402770796,227,2040,1,ARC1
317,item_count_matched,0.6521189421336978,0.642474993254924,229,2058,1,ARC1
318,item_count_matched,0.6791114539451605,0.6551781093996542,227,2041,1,ARC1
319,item_count_matched,0.6839325378146961,0.6629108723135273,225,2023,1,ARC1
320,item_count_matched,0.5665198716807291,0.5514454277286137,225,2022,1,ARC1
321,item_count_matched,0.6580051350229199,0.6406456766736494,228,2048,1,ARC1
322,item_count_matched,0.6904733855458908,0.6625293491698198,228,2049,1,ARC1
323,item_count_matched,0.6605796569187234,0.6621750938884774,226,2033,1,ARC1
324,item_count_matched,0.6208686750924551,0.5974438659778364,229,2059,1,ARC1
325,item_count_matched,0.6524393762209783,0.6191273962849506,227,2041,1,ARC1
326,item_count_matched,0.6467247491149285,0.6396323935252346,227,2042,1,ARC1
327,item_count_matched,0.6093667635823572,0.5950066451490413,229,2058,1,ARC1
328,item_count_matched,0.6633784284655583,0.6097968483007405,229,2058,1,ARC1
329,item_count_matched,0.6318745669357945,0.5764030143457831,228,2049,1,ARC1
330,item_count_matched,0.704577366559312,0.6947898034434864,229,2057,1,ARC1
331,item_count_matched,0.6299512786893817,0.6058061414109912,226,2033,1,ARC1
332,item_count_matched,0.6977720022088312,0.6438509887781921,229,2058,1,ARC1
333,item_count_matched,0.6574026244820661,0.6078082999410431,229,2059,1,ARC1
334,item_count_matched,0.6750699294661111,0.631438089155955,230,2067,1,ARC1
335,item_count_matched,0.7078813789577473,0.7028678197736495,224,2016,1,ARC1
336,item_count_matched,0.6716848060702867,0.6149797138586377,224,2015,1,ARC1
337,item_count_matched,0.6717582426741161,0.6576421238927301,228,2049,1,ARC1
338,item_count_matched,0.6777559356416683,0.6481015592077539,225,2023,1,ARC1
339,item_count_matched,0.6830458485911752,0.6660288747677153,226,2032,1,ARC1
340,item_count_matched,0.7069093076196453,0.6903752598134064,227,2040,1,ARC1
341,item_count_matched,0.6740468151383341,0.6457222351031766,227,2041,1,ARC1
342,item_count_matched,0.6589837905859234,0.608262747576907,225,2024,1,ARC1
343,item_count_matched,0.6918153722046563,0.65761260974744,227,2041,1,ARC1
344,item_count_matched,0.6803883570565279,0.6358566616414071,228,2050,1,ARC1
345,item_count_matched,0.6565374772717297,0.6299836468876766,227,2041,1,ARC1
346,item_count_matched,0.6602271351891796,0.6468408062114658,229,2058,1,ARC1
347,item_count_matched,0.6611485619315184,0.6315321375186848,224,2014,1,ARC1
348,item_count_matched,0.6514283617578558,0.6277397499825129,229,2058,1,ARC1
349,item_count_matched,0.7154618787469638,0.6941412768678865,229,2058,1,ARC1
350,item_count_matched,0.6983897747161015,0.6923461862621155,225,2023,1,ARC1
351,item_count_matched,0.7056651041935985,0.667733811547308,226,2032,1,ARC1
352,item_count_matched,0.6916650337158851,0.6695134137982357,228,2050,1,ARC1
353,item_count_matched,0.6593429432168177,0.602278761061947,225,2024,1,ARC1
354,item_count_matched,0.6540654470171318,0.6274115044247789,225,2022,1,ARC1
355,item_count_matched,0.6606507241279332,0.6164983821293517,226,2032,1,ARC1
356,item_count_matched,0.6909215517492875,0.6620544975735995,228,2049,1,ARC1
357,item_count_matched,0.7041335616482162,0.6924763865109748,228,2049,1,ARC1
358,item_count_matched,0.7030077641737545,0.6801913638335879,220,1976,1,ARC1
359,item_count_matched,0.5987243920152951,0.591164925375401,228,2049,1,ARC1
360,item_count_matched,0.650431459727108,0.6505122402122419,227,2040,1,ARC1
361,item_count_matched,0.6499926535959192,0.6035783877769229,229,2058,1,ARC1
362,item_count_matched,0.6775723775729683,0.63279605887702,229,2058,1,ARC1
363,item_count_matched,0.6164839362284809,0.5977065376636289,228,2050,1,ARC1
364,item_count_matched,0.6488801436755627,0.6344289439828961,227,2040,1,ARC1
365,item_count_matched,0.6941815137500525,0.6960229312902545,227,2040,1,ARC1
366,item_count_matched,0.6703663718543565,0.6738042902689848,228,2050,1,ARC1
367,item_count_matched,0.6545605626930002,0.6298121754379215,228,2050,1,ARC1
368,item_count_matched,0.58822254687845,0.5552560050568901,225,2023,1,ARC1
369,item_count_matched,0.6809357735468894,0.6497286056068938,228,2049,1,ARC1
370,item_count_matched,0.6732231839348415,0.6512156771016075,226,2032,1,ARC1
371,item_count_matched,0.6443287400050701,0.5475433770352048,228,2050,1,ARC1
372,item_count_matched,0.660691560091605,0.6268537938741829,226,2032,1,ARC1
373,item_count_matched,0.5768060772536401,0.575704445707462,227,2040,1,ARC1
374,item_count_matched,0.640713508146326,0.6198704945389868,229,2058,1,ARC1
375,item_count_matched,0.6753956828431579,0.6451613698623381,230,2067,1,ARC1
376,item_count_matched,0.6296070899756034,0.5959014429075099,222,1997,1,ARC1
377,item_count_matched,0.6735774510563898,0.6311102894886733,229,2058,1,ARC1
378,item_count_matched,0.6907911752250938,0.673105681310793,228,2050,1,ARC1
379,item_count_matched,0.6699631825968465,0.6440981879477455,225,2025,1,ARC1
380,item_count_matched,0.6559678468633172,0.6611743427298075,229,2058,1,ARC1
381,item_count_matched,0.6836755358638202,0.636619267934408,229,2058,1,ARC1
382,item_count_matched,0.6861074905461344,0.6552623261694058,225,2025,1,ARC1
383,item_count_matched,0.6926704265961967,0.6531021781412345,228,2050,1,ARC1
384,item_count_matched,0.6352836851322783,0.6116285111868338,229,2058,1,ARC1
385,item_count_matched,0.6342802421023944,0.6010137299374967,223,2004,1,ARC1
386,item_count_matched,0.6042417309436272,0.553411692284016,228,2051,1,ARC1
387,item_count_matched,0.6573318882462809,0.6466300209218614,226,2032,1,ARC1
388,item_count_matched,0.6411870576097239,0.609680783817952,225,2025,1,ARC1
389,item_count_matched,0.6993477708509992,0.6861089202239194,228,2050,1,ARC1
390,item_count_matched,0.6573724077672897,0.6210239162929747,224,2014,1,ARC1
391,item_count_matched,0.6626036253657384,0.6323343958909996,229,2059,1,ARC1
392,item_count_matched,0.7237557439895089,0.6975556508518187,227,2040,1,ARC1
393,item_count_matched,0.659971146796544,0.6340638364180965,223,2004,1,ARC1
394,item_count_matched,0.6302166169390632,0.6454626781760844,227,2041,1,ARC1
395,item_count_matched,0.7110069774331532,0.6833835148409141,224,2014,1,ARC1
396,item_count_matched,0.6771795958642528,0.6440972099178173,228,2050,1,ARC1
397,item_count_matched,0.6716290950307857,0.632293755954629,228,2050,1,ARC1
398,item_count_matched,0.5935993887893077,0.5075065202402248,229,2058,1,ARC1
399,item_count_matched,0.6787623553249571,0.6510903919089761,225,2023,1,ARC1
400,item_count_matched,0.6966378131111947,0.6307352355558632,223,2007,1,ARC1
401,item_count_matched,0.6484064207475777,0.6121891215895966,227,2040,1,ARC1
402,item_count_matched,0.5584903854089399,0.5279952151244746,227,2041,1,ARC1
403,item_count_matched,0.6762299832703312,0.6361272650653182,225,2023,1,ARC1
404,item_count_matched,0.6341363951216846,0.6440415236965121,228,2049,1,ARC1
405,item_count_matched,0.7130481288981716,0.6861561060425891,229,2058,1,ARC1
406,item_count_matched,0.6778179997583582,0.6543194171151633,227,2042,1,ARC1
407,item_count_matched,0.670286043004639,0.651661266925061,227,2040,1,ARC1
408,item_count_matched,0.6623069887265642,0.6475193109030409,229,2059,1,ARC1
409,item_count_matched,0.6203018305381257,0.5797637724461144,229,2059,1,ARC1
410,item_count_matched,0.6886030690660119,0.6622189757657956,227,2041,1,ARC1
411,item_count_matched,0.6554316286707714,0.6544362615290839,229,2058,1,ARC1
412,item_count_matched,0.6729983733607953,0.61835903843058,228,2049,1,ARC1
413,item_count_matched,0.6690025310187978,0.6380101996907896,228,2049,1,ARC1
414,item_count_matched,0.6176875825004206,0.6303538504997079,228,2049,1,ARC1
415,item_count_matched,0.6502496661530868,0.6349535323795128,228,2050,1,ARC1
416,item_count_matched,0.6977087463425478,0.6467990604313476,224,2014,1,ARC1
417,item_count_matched,0.659329278234674,0.6095330232329098,227,2040,1,ARC1
418,item_count_matched,0.7348494890916492,0.6982553918428359,224,2016,1,ARC1
419,item_count_matched,0.6859482149968481,0.6430555694343131,229,2058,1,ARC1
420,item_count_matched,0.6833767334861767,0.6654040563299334,222,1999,1,ARC1
421,item_count_matched,0.6469991661050434,0.6303052516156598,228,2049,1,ARC1
422,item_count_matched,0.6680959465438243,0.6491775225752973,227,2041,1,ARC1
423,item_count_matched,0.6292937375382367,0.6126312916906903,227,2041,1,ARC1
424,item_count_matched,0.6574881009402984,0.6332327400997273,229,2058,1,ARC1
425,item_count_matched,0.6370075054468405,0.6165759414324671,227,2041,1,ARC1
426,item_count_matched,0.672594142283848,0.6524501968734164,227,2041,1,ARC1
427,item_count_matched,0.6794809127837503,0.6524209860935526,225,2023,1,ARC1
428,item_count_matched,0.6539604124943772,0.6251726239844914,229,2058,1,ARC1
429,item_count_matched,0.680127876354923,0.64221277922888,226,2033,1,ARC1
430,item_count_matched,0.6678382287934264,0.6382520759845314,229,2058,1,ARC1
431,item_count_matched,0.644143138969628,0.653725863819852,228,2049,1,ARC1
432,item_count_matched,0.6700500039002196,0.6713578417995402,227,2041,1,ARC1
433,item_count_matched,0.6715530537949261,0.6494760643372888,227,2040,1,ARC1
434,item_count_matched,0.7205655124681739,0.7042484536948821,228,2049,1,ARC1
435,item_count_matched,0.5965666486242645,0.5542216736848181,228,2050,1,ARC1
436,item_count_matched,0.6042006886538651,0.5763516976297247,224,2013,1,ARC1
437,item_count_matched,0.6389532608084199,0.6065412249058187,229,2058,1,ARC1
438,item_count_matched,0.6986814295594499,0.6974329785713358,226,2032,1,ARC1
439,item_count_matched,0.6306081775586881,0.6109334268969371,226,2033,1,ARC1
440,item_count_matched,0.6146399894248491,0.577590080616535,227,2040,1,ARC1
441,item_count_matched,0.5876357774980836,0.5296613038580624,227,2042,1,ARC1
442,item_count_matched,0.6150135995355317,0.5965438917945131,227,2040,1,ARC1
443,item_count_matched,0.6893624521131849,0.6617531208338382,223,2006,1,ARC1
444,item_count_matched,0.6352273307354972,0.6062680410701069,228,2049,1,ARC1
445,item_count_matched,0.6807189757186473,0.6621684688157915,222,1998,1,ARC1
446,item_count_matched,0.6417673421013567,0.6354927396507043,230,2067,1,ARC1
447,item_count_matched,0.6754298560609747,0.6578982805107338,228,2049,1,ARC1
448,item_count_matched,0.6246147391070386,0.6032852872090542,224,2015,1,ARC1
449,item_count_matched,0.6327241407745762,0.6082121786767805,225,2026,1,ARC1
450,item_count_matched,0.6988188381479766,0.661280356249029,230,2067,1,ARC1
451,item_count_matched,0.6569750421420631,0.6200257299910334,226,2032,1,ARC1
452,item_count_matched,0.675164571032795,0.6376203961416537,228,2049,1,ARC1
453,item_count_matched,0.6235760654109033,0.610537340974361,226,2032,1,ARC1
454,item_count_matched,0.6145248764870109,0.6377398683982719,228,2050,1,ARC1
455,item_count_matched,0.6699799986498978,0.6314311332891506,226,2033,1,ARC1
456,item_count_matched,0.6896398228608669,0.6851061516017639,227,2040,1,ARC1
457,item_count_matched,0.6329968537244576,0.6081200723471867,229,2059,1,ARC1
458,item_count_matched,0.6654661164596147,0.6384286512546619,226,2032,1,ARC1
459,item_count_matched,0.7192443708694254,0.6989816225110342,221,1987,1,ARC1
460,item_count_matched,0.6659021505838918,0.6417787742899851,224,2014,1,ARC1
461,item_count_matched,0.647970721895747,0.6138695731570947,227,2041,1,ARC1
462,item_count_matched,0.671030949463024,0.6636867392696991,224,2015,1,ARC1
463,item_count_matched,0.6558554270642859,0.5931321677025992,228,2050,1,ARC1
464,item_count_matched,0.6065082675964115,0.5901585234849045,228,2049,1,ARC1
465,item_count_matched,0.5910847717560705,0.5678674679760101,227,2041,1,ARC1
466,item_count_matched,0.6444215704389264,0.605576390783985,226,2031,1,ARC1
467,item_count_matched,0.6412856186085869,0.6384027332906258,224,2014,1,ARC1
468,item_count_matched,0.6792125922627532,0.6405327927436227,226,2031,1,ARC1
469,item_count_matched,0.6921101819677657,0.6494566813509545,226,2032,1,ARC1
470,item_count_matched,0.6233481288780086,0.6133292696331679,229,2059,1,ARC1
471,item_count_matched,0.6892874677345955,0.6824759769378604,224,2017,1,ARC1
472,item_count_matched,0.6856717715155158,0.6637988874959221,227,2041,1,ARC1
473,item_count_matched,0.5904329339850825,0.5350424190341052,229,2059,1,ARC1
474,item_count_matched,0.6763868086869398,0.6480334749782335,226,2032,1,ARC1
475,item_count_matched,0.6846025514041434,0.6402710602757785,228,2049,1,ARC1
476,item_count_matched,0.6892658460529928,0.6457349291125752,226,2031,1,ARC1
477,item_count_matched,0.5918156286834757,0.5863636245500501,226,2031,1,ARC1
478,item_count_matched,0.6527056594669292,0.6273326198747161,228,2049,1,ARC1
479,item_count_matched,0.679864905966234,0.6487809442127013,226,2033,1,ARC1
480,item_count_matched,0.6425671533093993,0.5978002528445008,225,2023,1,ARC1
481,item_count_matched,0.6294575986509784,0.5795208558607544,227,2041,1,ARC1
482,item_count_matched,0.6529837851064685,0.628090912634985,226,2031,1,ARC1
483,item_count_matched,0.6925545667506151,0.6808309933748365,229,2058,1,ARC1
484,item_count_matched,0.5814696569954348,0.5357632100372897,228,2049,1,ARC1
485,item_count_matched,0.6600952656307102,0.6149854658962394,228,2049,1,ARC1
486,item_count_matched,0.6122431683013261,0.5667604298356511,225,2023,1,ARC1
487,item_count_matched,0.6317647570690367,0.6032585166475505,227,2040,1,ARC1
488,item_count_matched,0.6372713201556403,0.6348577771667875,227,2041,1,ARC1
489,item_count_matched,0.6677600260223099,0.6123125272735925,228,2049,1,ARC1
490,item_count_matched,0.6824507856836678,0.6610977665402445,225,2023,1,ARC1
491,item_count_matched,0.6823267394778273,0.6186752953101243,226,2031,1,ARC1
492,item_count_matched,0.6179718945613576,0.5854066531432056,229,2058,1,ARC1
493,item_count_matched,0.6836658822791886,0.637855897662239,230,2067,1,ARC1
494,item_count_matched,0.7267823222232254,0.7055678466076698,225,2023,1,ARC1
495,item_count_matched,0.6979344381300335,0.6662996012910577,229,2059,1,ARC1
496,item_count_matched,0.6865801241523831,0.6643374527308877,226,2031,1,ARC1
497,item_count_matched,0.7015982966389783,0.6917301911454858,228,2050,1,ARC1
498,item_count_matched,0.6822877860886941,0.6763729437862783,228,2049,1,ARC1
499,item_count_matched,0.6526121187754852,0.6419519912017383,227,2040,1,ARC1
500,item_count_matched,0.6730329504808725,0.6357553729456386,225,2022,1,ARC1
501,item_count_matched,0.700407461109195,0.6915878933621138,227,2042,1,ARC1
502,item_count_matched,0.6405596774011989,0.6270263667433369,226,2031,1,ARC1
503,item_count_matched,0.6733594515664966,0.6474554873643539,230,2067,1,ARC1
504,item_count_matched,0.6417330152311927,0.6079028415840976,227,2040,1,ARC1
505,item_count_matched,0.6861582559964375,0.6846700832799489,224,2015,1,ARC1
506,item_count_matched,0.6745281360724618,0.6372447672670317,228,2049,1,ARC1
507,item_count_matched,0.6914172541144079,0.6827393343989188,226,2030,1,ARC1
508,item_count_matched,0.7316563953582488,0.7290325263472509,226,2032,1,ARC1
509,item_count_matched,0.7306740874860674,0.6947060682680153,225,2022,1,ARC1
510,item_count_matched,0.6529864807471064,0.6277656149652523,227,2040,1,ARC1
511,item_count_matched,0.684158032612251,0.6518851766662768,226,2031,1,ARC1
512,item_count_matched,0.6606563087509814,0.6089954428779837,227,2041,1,ARC1
513,item_count_matched,0.6366061524296981,0.6339771966464482,229,2059,1,ARC1
514,item_count_matched,0.6169075190940319,0.5755188712240066,229,2058,1,ARC1
515,item_count_matched,0.6550562862986608,0.6121041639603091,229,2058,1,ARC1
516,item_count_matched,0.6154561255165875,0.6046383746196414,227,2041,1,ARC1
517,item_count_matched,0.6562082276869138,0.6246467324210881,226,2032,1,ARC1
518,item_count_matched,0.6678430246848995,0.644879341935987,226,2031,1,ARC1
519,item_count_matched,0.6922218265512555,0.6419643939262774,223,2004,1,ARC1
520,item_count_matched,0.6631900825718261,0.64931529634972,226,2032,1,ARC1
521,item_count_matched,0.6700507362271885,0.6516325005338459,224,2015,1,ARC1
522,item_count_matched,0.6194261542837874,0.5950024534038203,230,2067,1,ARC1
523,item_count_matched,0.6392195370214508,0.6124620733249053,225,2023,1,ARC1
524,item_count_matched,0.6527952323125805,0.6296112391227182,227,2041,1,ARC1
525,item_count_matched,0.6032127205848439,0.5649796946930039,230,2067,1,ARC1
526,item_count_matched,0.6866580041544633,0.6073061525495155,225,2023,1,ARC1
527,item_count_matched,0.6382567656117396,0.6161912226670142,227,2041,1,ARC1
