task_id,source_bytes_x,total_lines_x,comment_lines_x,comprehension_count_x,return_count_x,name_load_count_x,constant_count_x,assignment_node_count_x,max_line_length_x,mean_line_length_x,halstead_distinct_operators_x,halstead_distinct_operands_x,halstead_total_operators_x,halstead_total_operands_x,halstead_vocabulary_x,halstead_length_x,halstead_difficulty_x,source_line_count,assignment_count,temp_var_count,ast_call_count,named_call_count,closure_call_count,distinct_primitive_count,max_dependency_depth,max_fan_in,higher_order_count,object_op_count,selection_op_count,geometry_op_count,set_op_count,decision_op_count,direct_primitive_names,prim_vmirror_count,prim_hmirror_count,prim_dmirror_count,prim_rot180_count,prim_upscale_count,prim_hconcat_count,prim_replace_count,prim_crop_count,prim_switch_count,prim_rot270_count,prim_vconcat_count,prim_downscale_count,prim_tojvec_count,prim_canvas_count,prim_mostcolor_count,prim_first_count,prim_hsplit_count,prim_objects_count,prim_subgrid_count,prim_delta_count,prim_fill_count,prim_ofcolor_count,prim_move_count,prim_argmin_count,prim_partition_count,prim_argmax_count,prim_colorcount_count,prim_subtract_count,prim_leastcolor_count,prim_bottomhalf_count,prim_frontiers_count,prim_merge_count,prim_decrement_count,prim_numcolors_count,prim_mapply_count,prim_underfill_count,prim_branch_count,prim_portrait_count,prim_rbind_count,prim_vsplit_count,prim_equality_count,prim_compose_count,prim_extract_count,prim_fork_count,prim_cover_count,prim_sizefilter_count,prim_fgpartition_count,prim_paint_count,prim_apply_count,prim_colorfilter_count,prim_mfilter_count,prim_rot90_count,prim_trim_count,prim_color_count,prim_asindices_count,prim_lefthalf_count,prim_tophalf_count,prim_shape_count,prim_last_count,prim_palette_count,prim_compress_count,prim_valmin_count,prim_intersection_count,prim_shift_count,prim_cellwise_count,prim_righthalf_count,prim_combine_count,prim_inbox_count,prim_astuple_count,prim_shoot_count,prim_size_count,prim_lbind_count,prim_matcher_count,prim_sfilter_count,prim_cmirror_count,prim_difference_count,prim_other_count,prim_hupscale_count,prim_vupscale_count,prim_halve_count,prim_height_count,prim_width_count,prim_power_count,prim_gravitate_count,prim_mostcommon_count,prim_totuple_count,prim_dedupe_count,prim_remove_count,prim_backdrop_count,prim_product_count,prim_interval_count,prim_mpapply_count,prim_order_count,prim_chain_count,prim_asobject_count,prim_recolor_count,prim_dneighbors_count,prim_insert_count,prim_toindices_count,prim_greater_count,prim_neighbors_count,prim_lrcorner_count,prim_ulcorner_count,prim_increment_count,prim_sign_count,prim_contained_count,prim_normalize_count,prim_leastcommon_count,prim_add_count,prim_connect_count,prim_pair_count,prim_papply_count,prim_prapply_count,prim_initset_count,prim_valmax_count,prim_index_count,prim_center_count,prim_underpaint_count,prim_urcorner_count,prim_box_count,prim_position_count,prim_repeat_count,prim_divide_count,prim_occurrences_count,prim_hfrontier_count,prim_vfrontier_count,prim_hperiod_count,prim_multiply_count,prim_lowermost_count,prim_toobject_count,prim_double_count,prim_vline_count,prim_invert_count,prim_crement_count,prim_leftmost_count,prim_toivec_count,prim_uppermost_count,prim_positive_count,prim_outbox_count,prim_llcorner_count,prim_maximum_count,prim_minimum_count,prim_vperiod_count,prim_vmatching_count,prim_even_count,prim_rightmost_count,prim_rapply_count,prim_hline_count,prim_corners_count,prim_flip_count,prim_centerofmass_count,prim_both_count,status,train_pairs,test_pairs,example_count,elapsed_ms_per_example,current_memory_bytes_x,solver_opcode_count_dynamic,dsl_opcode_count_dynamic,primitives_opcode_count_dynamic,bundle_opcode_count_dynamic,solver_branch_opcode_count_dynamic,dsl_branch_opcode_count_dynamic,primitives_branch_opcode_count_dynamic,bundle_branch_opcode_count_dynamic,solver_python_call_count_dynamic,dsl_python_call_count_dynamic,primitives_python_call_count_dynamic,bundle_python_call_count_dynamic,solver_distinct_function_count_dynamic,dsl_distinct_function_count_dynamic,primitives_distinct_function_count_dynamic,bundle_distinct_function_count_dynamic,elapsed_ms_per_output_cell,bundle_opcode_per_input_cell,bundle_opcode_per_output_cell,bundle_branch_opcode_per_input_cell,bundle_python_calls_per_example,peak_memory_per_input_cell,dsl_complexity_pc1,human_difficulty_complete,human_difficulty_complete_solve_rate,human_difficulty_complete_n_people,human_difficulty_all,gpt_solved,gpt_solved_pair_mean,claude_solved,claude_solved_pair_mean,icecuber_solved,icecuber_solved_pair_mean,gpt_failure,claude_failure,icecuber_failure,llm_success_count,llm_pooled_difficulty,gpt_pair_successes,claude_pair_successes,icecuber_pair_successes,pooled_pair_successes,gpt_pair_difficulty,claude_pair_difficulty,icecuber_pair_difficulty,pooled_pair_difficulty,llm_pair_mean_rate,llm_pair_failure,human_gpt_pair_gap,human_claude_pair_gap,human_llm_pair_gap,human_ice_pair_gap,source_bytes_y,total_lines_y,nonblank_lines,comment_lines_y,token_count,ast_node_count,function_count,call_count_static,comprehension_count_y,branch_node_count,return_count_y,name_load_count_y,constant_count_y,assignment_node_count_y,cyclomatic_complexity,max_nesting_depth,max_line_length_y,mean_line_length_y,gzip_bytes,halstead_distinct_operators_y,halstead_distinct_operands_y,halstead_total_operators_y,halstead_total_operands_y,halstead_vocabulary_y,halstead_length_y,halstead_volume,halstead_difficulty_y,halstead_effort,dynamic_status,input_cells_total,output_cells_total,elapsed_ms_total,elapsed_ms_per_test,opcode_count_dynamic,branch_opcode_count_dynamic,python_call_count_dynamic,peak_memory_bytes,current_memory_bytes_y,opcode_per_input_cell,elapsed_ms_per_input_cell,branch_opcode_per_input_cell,python_calls_per_input_cell,distinct_function_count_dynamic,expanded_source_bytes,expanded_function_inventory_count,expanded_constant_count,expanded_function_inventory,expanded_constant_inventory,complexity_pc1_score,log1p_opcode_count_dynamic,log1p_branch_opcode_count_dynamic,log1p_python_call_count_dynamic,log1p_elapsed_ms_total,log1p_elapsed_ms_per_test,log1p_peak_memory_bytes,log1p_ast_node_count,log1p_cyclomatic_complexity,nemotron_solved,nemotron_solved_pair_mean,nemotron_status,nemotron_has_artifact,nemotron_error_flag,gemma_solved,gemma_solved_pair_mean,gemma_status,gemma_has_artifact,gemma_error_flag,nemotron_failure,nemotron_pair_successes,nemotron_pair_difficulty,gemma_failure,gemma_pair_successes,gemma_pair_difficulty,llm4_available_models,llm4_success_count,llm4_task_difficulty,llm4_pair_available_models,llm4_pair_successes,llm4_pair_total,llm4_pair_difficulty,llm4_pair_mean_rate,llm4_pair_failure,human_llm4_pair_gap,llm4_common_mask,gemini_solved,gemini_solved_pair_mean,gemini_status,gemini_has_artifact,gemini_error_flag,gemini_failure,gemini_pair_successes,gemini_pair_difficulty,llm5_available_models,llm5_success_count,llm5_task_difficulty,llm5_pair_available_models,llm5_pair_successes,llm5_pair_total,llm5_pair_difficulty,llm5_pair_mean_rate,human_llm5_pair_gap
3ac3eb23,279,11,0,0,1,40,0,9,39,24.454545,6.0,27.0,43.0,43.0,33.0,86.0,4.777777777777778,11,9,8,9,9,0,8,8,2,2,1,1,2,1,0,chain|first|fork|mapply|objects|paint|vconcat|vsplit,,,,,,,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,2,1,3,0.310733,8602,92,0,0,92,0,0,0,0,3,426,0,429,1,21,0,22,0.0053574712643678,0.5287356321839081,0.5287356321839081,0.0,143.0,73.71264367816092,-1.143207151242024,-0.8843477877905817,1.0,7,-1.002488904774712,0,0.0,1,1.0,0,0.0,1,0,1,1,-0.0,0.0,1.0,0.0,1.0,1.0986122886681098,-1.0986122886681098,1.0986122886681098,-0.0,0.5,0.5,1.0,0.0,0.5,1.0,4096,159,141,1,1177,1093,15,65,10,15,18,314,47,30,35,5,103,24.761006,1442,31.0,132.0,529.0,435.0,163.0,964.0,7084.173940678758,51.07954545454545,361856.384810807,ok,174,174,16.5943,16.5943,10871,2259,429,12846,7678,62.47701149425287,0.095369540229885,12.982758620689657,2.4655172413793105,22,4096,14,3,add|merge|first|chain|fork|apply|mapply|mostcolor|asindices|crop|objects|paint|vconcat|vsplit,F|T|THREE,-0.5226417363664724,9.29394595583098,7.723120092266331,6.063785208687608,2.867574985952589,2.867574985952589,9.46086560003161,6.997595982981927,3.58351893845611,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,1.0,0.8472978603872036,4,1.0,4,0.8472978603872036,0.25,0.75,0.75,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,2.0,0.33647223662121273,5,2.0,5,0.33647223662121273,0.4,0.6
3af2c5a8,124,6,0,0,1,15,0,4,23,19.833333,6.0,11.0,18.0,18.0,17.0,36.0,4.909090909090909,6,4,3,4,4,0,4,4,2,0,0,0,4,0,0,hconcat|hmirror|vconcat|vmirror,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,0.056225,8344,54,0,0,54,0,0,0,0,4,48,0,52,1,5,0,6,0.0011713541666666,1.125,0.28125,0.0,13.0,206.16666666666663,-8.320086907716034,1.130884944355433,0.5555555555555556,36,1.1182590361914977,1,1.0,1,1.0,1,1.0,0,0,0,2,-1.6094379124341007,1.0,1.0,1.0,2.0,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-1.6094379124341007,1.0,0.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,1725,67,59,1,515,464,8,37,7,6,14,130,17,6,14,2,64,24.746269,575,17.0,54.0,240.0,178.0,71.0,418.0,2570.594295952957,28.01851851851852,72024.243884756,ok,48,192,0.6025,0.6025,462,64,52,7652,6204,9.625,0.0125520833333333,1.3333333333333333,1.0833333333333333,6,1725,7,0,ulcorner|lrcorner|toindices|hmirror|vmirror|hconcat|vconcat,,-5.7793010957445885,6.137727054086234,4.174387269895637,3.970291913552122,0.471564909812688,0.471564909812688,8.942853006809921,6.142037405587356,2.70805020110221,1,1.0,ok,1,0,1.0,1.0,ok,1.0,0.0,0.0,1.0,-1.0986122886681098,0.0,1.0,-1.0986122886681098,4,4.0,-2.19722457733622,4,4.0,4,-2.19722457733622,1.0,0.0,0.4444444444444444,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,5.0,-2.3978952727983702,5,5.0,5,-2.3978952727983702,1.0,0.4444444444444444
3bd67248,260,11,0,0,1,36,0,9,28,22.727273,6.0,22.0,39.0,39.0,28.0,78.0,5.318181818181818,11,9,8,9,9,0,5,7,2,0,0,0,0,0,0,astuple|decrement|fill|height|shoot,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,0.3445,18306,138,0,0,138,0,0,0,0,4,560,0,564,1,8,0,9,0.003597911227154,0.360313315926893,0.360313315926893,0.0,141.0,69.26892950391645,-2.361892548281666,0.9166580767829136,0.5,4,0.7012173374581072,1,1.0,1,1.0,1,1.0,0,0,0,2,-1.6094379124341007,1.0,1.0,1.0,2.0,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-1.6094379124341007,1.0,0.0,0.5,0.5,0.5,0.5,2630,110,95,1,804,757,10,50,9,11,18,217,40,23,22,5,90,22.909091,965,22.0,88.0,355.0,297.0,110.0,652.0,4421.446533218078,37.125,164146.20254572114,ok,383,383,15.5196,15.5196,11938,2958,564,23822,15462,31.16971279373368,0.0405211488250652,7.723237597911227,1.4725848563968669,9,2630,9,5,decrement|astuple|height|toindices|uppermost|lowermost|fill|connect|shoot,ONE|TWO|FOUR|RIGHT|UP_RIGHT,-1.6039987469391903,9.387565631345389,7.99260665240021,6.336825731146441,2.80454755472463,2.80454755472463,10.07840677956332,6.630683385642372,3.1354942159291497,1,1.0,ok,1,0,1.0,1.0,ok,1.0,0.0,0.0,1.0,-1.0986122886681098,0.0,1.0,-1.0986122886681098,4,4.0,-2.19722457733622,4,4.0,4,-2.19722457733622,1.0,0.0,0.5,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,5.0,-2.3978952727983702,5,5.0,5,-2.3978952727983702,1.0,0.5
3bdb4ada,588,21,0,0,1,82,0,19,37,27.047619,6.0,49.0,85.0,85.0,55.0,170.0,5.204081632653061,21,19,18,19,19,0,11,8,2,10,1,0,0,4,0,apply|compose|fill|fork|lbind|mapply|objects|pair|papply|power|totuple,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,5.0,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,2,1,3,2.030467,19050,192,0,0,192,0,0,0,0,3,2853,0,2856,1,30,0,31,0.0098248387096774,0.3096774193548387,0.3096774193548387,0.0,952.0,63.633870967741935,4.913527110664409,-0.3158906343667505,0.8,5,-0.4990087926357381,1,1.0,1,1.0,0,0.0,0,0,1,2,-1.6094379124341007,1.0,1.0,0.0,2.0,-1.0986122886681098,-1.0986122886681098,1.0986122886681098,-1.6094379124341007,1.0,0.0,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.8,4894,194,173,1,1382,1248,17,83,10,20,25,375,47,40,40,5,103,24.226804,1627,29.0,160.0,607.0,511.0,189.0,1118.0,8454.587030279159,46.309375,391526.641255334,ok,620,620,158.617,158.617,92703,17944,2856,40325,15674,149.5209677419355,0.2558338709677419,28.941935483870967,4.606451612903226,31,4894,16,4,add|merge|totuple|pair|compose|lbind|power|fork|apply|mapply|papply|mostcolor|asindices|toindices|objects|fill,F|T|ZERO|TWO,1.8257824166652703,11.437166900569077,9.795066803581708,7.957527402230773,5.072777195633978,5.072777195633978,10.60475170119802,7.130098510125578,3.713572066704308,0,0.0,ok,1,0,1.0,1.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,0.0,1.0,-1.0986122886681098,4,3.0,-0.8472978603872034,4,3.0,4,-0.8472978603872034,0.75,0.25,0.05,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,4.0,-1.0986122886681098,5,4.0,5,-1.0986122886681098,0.8,0.0
3befdf3e,826,30,0,0,1,119,0,28,36,26.566667,6.0,54.0,122.0,122.0,60.0,244.0,6.777777777777777,30,28,27,28,28,0,10,14,3,1,2,2,0,9,0,apply|first|merge|mpapply|objects|paint|papply|rbind|replace|totuple,,,,,,,3.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,1.468375,23520,426,0,0,426,0,0,0,0,4,4008,0,4012,1,26,0,27,0.0132286036036036,0.9594594594594594,0.9594594594594594,0.0,1003.0,90.27027027027027,7.235320975819814,0.5170012015715986,0.7142857142857143,7,0.4994953639953675,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,4581,176,158,1,1315,1234,14,80,11,18,19,384,40,49,39,5,103,25.028409,1533,29.0,156.0,582.0,499.0,185.0,1081.0,8141.423358818133,46.38141025641026,377610.6968764655,ok,444,444,116.7594,116.7594,73046,17554,4012,40988,24020,164.518018018018,0.2629716216216216,39.53603603603604,9.036036036036036,27,4581,13,4,add|merge|totuple|first|rbind|apply|papply|mpapply|mostcolor|asindices|objects|paint|replace,F|T|TWO|NEG_ONE,1.4822387271530193,11.198858348573737,9.773094088602532,8.297294370266917,4.768643559858891,4.768643559858891,10.621059017006598,7.118826249062078,3.688879454113936,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.7142857142857143,1,0,0.0,ok,1,0,1.0,0.0,1.0986122886681098,5,0.0,2.3978952727983707,5,0.0,5,2.3978952727983707,0.0,0.7142857142857143
3c9b0459,53,3,0,0,1,4,0,1,22,17.0,5.0,5.0,7.0,7.0,10.0,14.0,3.5,3,1,0,1,1,0,1,1,0,0,0,0,1,0,0,rot180,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,0.04688,4714,24,0,0,24,0,0,0,0,5,25,0,30,1,2,0,3,0.0052088888888888,0.5333333333333333,0.5333333333333333,0.0,6.0,140.66666666666666,-14.92754073590898,0.5843118851886524,0.7142857142857143,7,0.5745108989498622,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.2857142857142857,253,12,10,1,75,53,2,3,1,0,2,11,3,1,2,1,56,20.083333,200,13.0,16.0,32.0,25.0,29.0,57.0,276.9049167222716,10.15625,2812.315560460571,ok,45,45,0.6561,0.6561,278,34,30,5860,4516,6.177777777777778,0.01458,0.7555555555555555,0.6666666666666666,3,253,1,0,rot180,,-12.69993000314274,5.631211781821365,3.555348061489413,3.4339872044851463,0.5044654406133082,0.5044654406133082,8.676075516476429,3.9889840465642745,1.0986122886681098,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.7142857142857143,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,1.0,1.0986122886681098,5,1.0,5,1.0986122886681098,0.2,0.5142857142857142
3de23699,263,12,0,0,1,36,0,10,29,21.0,6.0,22.0,39.0,39.0,28.0,78.0,5.318181818181818,12,10,9,10,10,0,8,6,3,0,3,2,0,1,0,color|difference|fgpartition|first|replace|sizefilter|subgrid|trim,,,,,,,1.0,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,0.57456,21648,176,0,0,176,0,0,0,0,5,725,0,730,1,21,0,22,0.0189,0.1993204983012457,1.1578947368421053,0.0,146.0,28.55719139297848,-1.0320762295774382,0.5160959169258299,0.5714285714285714,7,0.3596585072837073,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,3950,163,141,1,1041,889,21,67,17,9,28,255,41,12,33,2,103,23.233129,1238,21.0,113.0,447.0,373.0,134.0,820.0,5794.193136175373,34.65929203539823,200822.6320162022,ok,883,152,45.132,45.132,30216,10852,730,24692,21004,34.21970554926387,0.0511121177802944,12.289920724801812,0.8267270668176671,22,3950,20,1,difference|first|mostcolor|height|width|shape|sizefilter|ulcorner|crop|toindices|fgpartition|uppermost|lowermost|leftmost|rightmost|palette|color|subgrid|replace|trim,FOUR,-0.4533927585015725,10.316159958893644,9.292196818446016,6.594413459749778,3.831506852363692,3.831506852363692,10.114275081640754,6.7912214627261855,3.5263605246161616,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.5714285714285714,1,0,0.0,ok,1,0,1.0,0.0,1.0986122886681098,5,0.0,2.3978952727983707,5,0.0,5,2.3978952727983707,0.0,0.5714285714285714
3e980e27,1672,63,0,0,1,239,0,61,39,25.555556,6.0,104.0,242.0,242.0,110.0,484.0,6.980769230769232,63,61,60,61,47,14,16,15,3,24,3,2,0,15,8,apply|both|branch|center|chain|compose|lbind|mapply|matcher|normalize|objects|paint|rbind|remove|repeat|sfilter,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,7.0,,3.0,,,4.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,8.0,,,,,,,,,,,,,,2.0,,,,,,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,passed,4,1,5,3.74528,40875,1236,0,0,1236,0,0,0,0,5,9551,0,9556,1,51,0,52,0.0221614201183431,1.4627218934911244,1.4627218934911244,0.0,1911.2,69.32426035502958,15.49153600685723,1.8505029148547767,0.375,8,1.6731174122478334,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.375,0.375,0.375,0.375,8359,333,298,1,2354,2173,29,158,18,28,44,671,73,86,59,5,103,24.102102,2486,30.0,244.0,1029.0,882.0,274.0,1911.0,15475.339310537567,54.22131147540984,839093.1929443115,ok,845,845,458.9956,458.9956,267971,46435,9556,51794,31938,317.12544378698226,0.5431900591715977,54.95266272189349,11.30887573964497,52,8359,28,6,add|repeat|merge|both|sfilter|remove|branch|compose|chain|matcher|rbind|lbind|apply|mapply|mostcolor|height|width|asindices|toindices|shift|normalize|objects|uppermost|lowermost|leftmost|rightmost|paint|center,F|T|ZERO|TWO|THREE|ORIGIN,4.459682659492102,12.498637776422887,10.745830299457928,9.16502914926618,6.131216924220002,6.131216924220002,10.855048898492202,7.684324067681155,4.0943445622221,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.375,1,0,0.0,ok,1,0,1.0,0.0,1.0986122886681098,5,0.0,2.3978952727983707,5,0.0,5,2.3978952727983707,0.0,0.375
3eda0437,328,12,0,0,1,46,0,10,33,26.416667,6.0,33.0,49.0,49.0,39.0,98.0,4.454545454545455,12,10,9,10,10,0,8,6,2,5,0,1,0,1,0,argmax|chain|fill|fork|interval|lbind|mapply|prapply,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,48.06754,183908,216,0,0,216,0,0,0,0,5,212919,0,212924,1,27,0,28,0.6226365284974094,0.5595854922279793,0.5595854922279793,0.0,42584.8,567.0155440414508,3.055639707884459,-0.1256206378546844,0.75,8,-0.1856410295819731,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.75,0.75,0.75,0.75,2710,120,103,1,745,615,12,44,6,6,16,188,23,19,16,2,61,21.583333,1040,21.0,109.0,308.0,277.0,130.0,585.0,4108.085170621645,26.68348623853211,109618.03411700053,ok,386,386,3789.4093,3789.4093,2423776,475601,212924,217364,182380,6279.21243523316,9.817122538860104,1232.1269430051814,551.6165803108809,28,2710,11,5,merge|argmax|interval|chain|lbind|fork|apply|mapply|prapply|toindices|fill,ZERO|ONE|TWO|SIX|TEN,2.2309763144544976,14.700837625239716,13.072336649004388,12.268695270009282,8.240229286968416,8.240229286968416,12.289333247148134,6.423246963533519,2.833213344056216,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.75,1,0,0.0,ok,1,0,1.0,0.0,1.0986122886681098,5,0.0,2.3978952727983707,5,0.0,5,2.3978952727983707,0.0,0.75
3f7978a0,237,10,0,0,1,31,0,8,29,22.8,6.0,23.0,34.0,34.0,29.0,68.0,4.434782608695652,10,8,7,8,8,0,8,5,2,1,1,2,1,0,0,add|crop|extract|fgpartition|matcher|shape|subtract|ulcorner,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,0.5764,14752,114,0,0,114,0,0,0,0,4,612,0,616,1,20,0,21,0.0177353846153846,0.2257425742574257,0.8769230769230769,0.0,154.0,39.42970297029703,-2.105285755139637,-0.5605102311546707,0.8888888888888888,9,-0.6713120004917534,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,4060,158,137,1,1129,1008,18,66,13,14,31,278,53,12,39,3,103,24.696203,1239,23.0,108.0,508.0,399.0,131.0,907.0,6379.314662394468,42.48611111111112,271032.2715592316,ok,505,130,29.674,29.674,19018,6445,616,19180,13164,37.65940594059406,0.0587603960396039,12.762376237623762,1.2198019801980198,21,4060,17,3,add|subtract|extract|matcher|mostcolor|height|width|shape|ulcorner|crop|toindices|fgpartition|uppermost|lowermost|leftmost|rightmost|palette,FIVE|DOWN|TWO_BY_ZERO,-0.396414621030473,9.85319375848166,8.771215062375383,6.424869023905388,3.423415390228588,3.423415390228588,9.861675484721689,6.9167150203536085,3.688879454113936,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.8888888888888888,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,1.0,1.0986122886681098,5,1.0,5,1.0986122886681098,0.2,0.6888888888888889
