task_id,source_bytes,total_lines,nonblank_lines,comment_lines,token_count,ast_node_count,function_count,call_count_static,comprehension_count,branch_node_count,return_count,name_load_count,constant_count,assignment_node_count,cyclomatic_complexity,max_nesting_depth,max_line_length,mean_line_length,gzip_bytes,halstead_distinct_operators,halstead_distinct_operands,halstead_total_operators,halstead_total_operands,halstead_vocabulary,halstead_length,halstead_volume,halstead_difficulty,halstead_effort,dynamic_status,input_cells_total,output_cells_total,elapsed_ms_total,elapsed_ms_per_test,opcode_count_dynamic,branch_opcode_count_dynamic,python_call_count_dynamic,peak_memory_bytes,current_memory_bytes,opcode_per_input_cell,elapsed_ms_per_input_cell,branch_opcode_per_input_cell,python_calls_per_input_cell,distinct_function_count_dynamic,expanded_source_bytes,expanded_function_inventory_count,expanded_constant_count,expanded_function_inventory,expanded_constant_inventory,complexity_pc1_score,log1p_opcode_count_dynamic,log1p_branch_opcode_count_dynamic,log1p_python_call_count_dynamic,log1p_elapsed_ms_total,log1p_elapsed_ms_per_test,log1p_peak_memory_bytes,log1p_ast_node_count,log1p_cyclomatic_complexity
67e8384a,1725,67,59,1,515,464,8,37,7,6,14,130,17,6,14,2,64,24.746269,576,17.0,54.0,240.0,178.0,71.0,418.0,2570.594295952957,28.01851851851852,72024.243884756,ok,45,180,1.179,1.179,582,80,65,8180,6732,12.933333333333334,0.0262,1.7777777777777777,1.4444444444444444,6,1725,7,0,ulcorner|lrcorner|toindices|hmirror|vmirror|hconcat|vconcat,,-5.618773819757076,6.368187186350492,4.394449154672439,4.189654742026425,0.7788660559624828,0.7788660559624828,9.009569671513699,6.142037405587356,2.70805020110221
681b3aeb,4575,175,155,1,1309,1208,17,75,15,20,25,335,56,29,44,5,103,25.142857,1491,28.0,128.0,599.0,465.0,156.0,1064.0,7751.667960869433,50.859375,394244.9876973438,ok,400,36,47.9501,47.9501,26442,5900,810,21578,9066,66.105,0.11987525,14.75,2.025,19,4575,16,3,add|argmax|argmin|mostcolor|asindices|toindices|shift|normalize|objects|uppermost|leftmost|color|rot90|rot270|paint|canvas,F|T|THREE_BY_THREE,0.43000328476333993,10.182746751976826,8.682877107057168,6.698268054115413,3.890801411875352,3.890801411875352,9.979475898535465,7.097548850614793,3.8066624897703196
6855a6e4,9976,390,345,1,2803,2580,40,181,30,32,57,755,104,67,83,5,103,24.579487,2702,29.0,230.0,1259.0,1018.0,259.0,2277.0,18254.272471062286,64.17826086956521,1171527.4606319582,ok,900,900,186.9988,186.9988,120405,31507,5141,48532,31324,133.78333333333333,0.20777644444444443,35.007777777777775,5.7122222222222225,44,9976,39,5,add|subtract|merge|valmin|toivec|extract|first|branch|compose|matcher|apply|mostcolor|height|width|shape|portrait|colorfilter|asindices|ofcolor|ulcorner|lrcorner|crop|toindices|recolor|shift|objects|fgpartition|uppermost|lowermost|leftmost|rightmost|palette|rot90|rot270|hmirror|fill|paint|subgrid|cover,F|T|TWO|THREE|FIVE,4.599091587541701,11.698624644502233,10.357996760823214,8.545197387825835,5.236435579830855,5.236435579830855,10.78999925792116,7.855932199718614,4.430816798843313
68b16354,1026,39,34,1,293,251,5,23,3,4,9,68,10,2,8,2,64,25.307692,436,17.0,41.0,136.0,98.0,58.0,234.0,1370.7675528598518,20.317073170731707,27849.98467151845,ok,148,148,0.2701,0.2701,70,4,8,6862,5974,0.47297297297297297,0.001825,0.02702702702702703,0.05405405405405406,2,1026,4,0,ulcorner|lrcorner|toindices|hmirror,,-8.424618618059556,4.2626798770413155,1.6094379124341003,2.1972245773362196,0.23909563752813676,0.23909563752813676,8.833899942908635,5.529429087511423,2.1972245773362196
694f12f3,3491,136,120,1,996,922,11,57,8,17,16,269,39,30,35,5,103,24.669118,1256,29.0,116.0,444.0,366.0,145.0,810.0,5815.726362912097,45.75,266069.48110322846,ok,300,300,169.0403,169.0403,82441,16404,2030,36372,11140,274.80333333333334,0.5634676666666667,54.68,6.766666666666667,21,3491,10,5,add|argmax|argmin|compose|mostcolor|colorfilter|asindices|toindices|objects|fill,F|T|ONE|TWO|FOUR,0.6156037335571439,11.319850294778053,9.705341445395202,7.616283561580385,5.136035467779788,5.136035467779788,10.501582020144314,6.827629234502852,3.58351893845611
6aa20dc0,6173,241,214,1,1706,1543,23,103,15,21,32,464,53,47,47,5,103,24.614108,1987,29.0,191.0,753.0,628.0,220.0,1381.0,10746.057764377556,47.67539267015707,512322.52357289026,ok,1746,1746,4644.74,4644.74,3002443,455745,143643,94618,38786,1719.6122565864835,2.660217640320733,261.0223367697595,82.26975945017182,49,6173,22,4,add|merge|argmax|initset|insert|interval|product|compose|lbind|fork|apply|rapply|mapply|mostcolor|asindices|toindices|shift|normalize|objects|uppermost|leftmost|paint,F|T|ONE|FOUR,5.371875754305253,14.914937181638278,13.029690915760758,11.875093295348556,8.443705949646466,8.443705949646466,11.45761358053914,7.342131730584722,3.871201010907891
6b9890af,6684,248,221,1,1892,1763,23,114,17,33,39,502,74,39,64,5,103,25.951613,1915,29.0,156.0,864.0,672.0,185.0,1536.0,11568.201923353055,62.46153846153846,722567.6893663601,ok,1924,406,290.8147,290.8147,177166,41226,4383,60010,17162,92.08212058212058,0.1511510914760915,21.427234927234927,2.278066528066528,27,6684,22,4,add|divide|argmin|mostcolor|height|width|shape|asindices|ofcolor|ulcorner|crop|toindices|shift|normalize|objects|uppermost|lowermost|leftmost|rightmost|paint|upscale|subgrid,T|TWO|THREE|UNITY,3.3766193673520895,12.084848069561804,10.626848660502082,8.385716828627851,5.676119011790336,5.676119011790336,11.00228315773407,7.475339236566737,4.174387269895637
6c434453,4412,169,149,1,1260,1144,15,69,10,19,22,323,57,32,40,5,110,25.106509,1520,29.0,135.0,569.0,458.0,164.0,1027.0,7556.205908742772,49.19259259259259,371709.3588145241,ok,300,300,65.9116,65.9116,38249,8573,855,25286,9446,127.49666666666667,0.21970533333333336,28.576666666666668,2.85,18,4412,14,5,add|merge|insert|lbind|apply|mapply|mostcolor|sizefilter|asindices|toindices|dneighbors|objects|fill|cover,F|T|TWO|EIGHT|UNITY,0.7120394012788583,10.551898839254681,9.056489647157923,6.752270376141742,4.2033723452273986,4.2033723452273986,10.138045708665592,7.0431599159883405,3.713572066704308
6cdd2623,6112,234,209,1,1703,1548,23,105,17,25,34,459,61,41,57,5,103,25.119658,1795,29.0,168.0,753.0,628.0,197.0,1381.0,10526.053562669256,54.202380952380956,570537.1651289657,ok,1061,1061,230.4841,230.4841,144491,32254,5266,53832,24576,136.18378887841658,0.21723289349670125,30.39962299717248,4.963242224316683,27,6112,22,2,add|merge|decrement|sfilter|compose|lbind|fork|prapply|mostcolor|leastcolor|height|width|asindices|ofcolor|toindices|objects|uppermost|lowermost|leftmost|rightmost|fill|cover,F|T,3.0402678641817142,11.88097942168022,10.381428348966342,8.569216219483389,5.444511188662138,5.444511188662138,10.893641941007104,7.3453648404168685,4.060443010546419
6cf79266,5226,206,182,1,1474,1309,19,88,11,20,32,383,45,34,40,4,95,24.368932,1621,25.0,143.0,655.0,527.0,168.0,1182.0,8737.719193724495,46.06643356643357,402515.5607598609,ok,1600,1600,684.2335,684.2335,468386,80375,37370,59498,39122,292.74125,0.4276459375,50.234375,23.35625,25,5226,18,5,add|merge|initset|sfilter|astuple|chain|matcher|rbind|lbind|fork|apply|mapply|ofcolor|ulcorner|toindices|shift|fill|upscale,ZERO|ONE|THREE|ORIGIN|NEG_UNITY,3.195598352915947,13.057050156264186,11.29447090314215,10.528650281554203,6.52975965608964,6.52975965608964,10.993714784669798,7.177782416195197,3.713572066704308
6d0160f0,5447,231,200,1,1593,1447,23,91,15,13,32,432,60,46,40,3,100,22.580087,1690,25.0,160.0,696.0,594.0,185.0,1290.0,9715.482084066043,46.40625,450859.0904636898,ok,605,605,50.9683,50.9683,41315,9535,1865,46544,24536,68.2892561983471,0.08424512396694214,15.760330578512397,3.0826446280991737,25,5447,22,8,multiply|greater|merge|initset|first|last|insert|astuple|product|branch|lbind|apply|mapply|asindices|ofcolor|crop|toindices|recolor|shift|toobject|paint|replace,ZERO|THREE|FOUR|FIVE|SEVEN|EIGHT|ORIGIN|THREE_BY_THREE,1.3780201513597556,10.629005113126524,9.16282938930513,7.531552381407289,3.9506339173058014,3.9506339173058014,10.74817486555059,7.277938572945661,3.713572066704308
6d0aefbc,1213,47,41,1,351,307,6,27,5,4,10,86,11,3,10,2,64,24.808511,507,17.0,48.0,161.0,121.0,65.0,282.0,1698.307723274024,21.427083333333336,36389.78111223612,ok,45,90,0.6479,0.6479,470,75,55,6080,4648,10.444444444444445,0.014397777777777778,1.6666666666666667,1.2222222222222223,4,1213,5,0,ulcorner|lrcorner|toindices|vmirror|hconcat,,-7.0038294682848,6.154858094016418,4.330733340286331,4.02535169073515,0.4995017500345474,0.4995017500345474,8.71292443512011,5.730099782973574,2.3978952727983707
6d58a25d,6752,264,236,1,1854,1655,26,117,15,26,39,487,65,46,53,5,103,24.575758,1954,30.0,178.0,811.0,677.0,208.0,1488.0,11458.254300593944,57.05056179775281,653699.8450704018,ok,1600,1600,227.8727,227.8727,149864,34212,5863,84980,39708,93.665,0.1424204375,21.3825,3.664375,37,6752,25,2,add|merge|argmax|sfilter|first|remove|compose|rbind|lbind|fork|apply|mapply|mostcolor|height|width|asindices|toindices|objects|uppermost|lowermost|leftmost|rightmost|color|underfill|center,T|DOWN,3.457543628905201,11.91749016783523,10.440360967783612,8.676587243566487,5.433165953790714,5.433165953790714,11.350182981074266,7.412160334945205,3.9889840465642745
6d75e8bb,5330,207,182,1,1501,1382,21,89,17,24,32,392,62,29,51,5,103,24.748792,1621,28.0,139.0,672.0,540.0,167.0,1212.0,8949.049602478552,54.38848920863309,486725.28773192695,ok,367,367,71.4823,71.4823,49422,10990,1979,29078,14102,134.66485013623978,0.19477465940054495,29.94550408719346,5.392370572207084,22,5330,20,4,add|first|mostcolor|height|width|shape|asindices|ulcorner|crop|toindices|shift|objects|uppermost|lowermost|leftmost|rightmost|asobject|paint|subgrid|replace,F|T|ZERO|TWO,1.6897620257639632,10.80817118186853,9.3048320350689,7.590852123688581,4.283342394123078,4.283342394123078,10.277771543160718,7.232010331664759,3.9512437185814275
6e02f1e3,2632,114,96,1,798,733,9,47,11,11,17,216,38,26,25,5,94,22.087719,992,24.0,94.0,349.0,293.0,118.0,642.0,4418.656837690302,37.40425531914894,165276.5685246713,ok,54,54,4.013,4.013,3413,664,234,9410,7298,63.2037037037037,0.07431481481481482,12.296296296296296,4.333333333333333,10,2632,8,9,equality|branch|toindices|palette|numcolors|fill|canvas|connect,ZERO|TWO|THREE|FIVE|ORIGIN|ZERO_BY_TWO|TWO_BY_ZERO|TWO_BY_TWO|THREE_BY_THREE,-2.79219193357799,8.135639903354386,6.499787040655854,5.459585514144159,1.6120345382813663,1.6120345382813663,9.149634496858788,6.598509028614515,3.258096538021482
6e19193c,4750,182,162,1,1335,1210,16,78,11,20,23,360,44,37,42,5,103,25.098901,1551,29.0,150.0,594.0,493.0,179.0,1087.0,8134.907749886247,47.656666666666666,387682.5870004122,ok,300,300,63.6096,63.6096,42445,9284,2213,36896,12816,141.48333333333332,0.212032,30.946666666666665,7.376666666666667,29,4750,15,4,add|merge|compose|chain|matcher|rbind|fork|apply|mapply|mostcolor|leastcolor|asindices|toindices|objects|fill,F|T|ZERO|TWO,1.1602703208238756,10.655987958795587,9.136155473786806,7.7025561132685825,4.1683630065588035,4.1683630065588035,10.51588552591052,7.099201743553092,3.7612001156935624
6e82a1ae,3343,130,115,1,986,920,9,55,7,19,16,266,39,32,35,5,103,24.715385,1243,29.0,116.0,443.0,361.0,145.0,804.0,5772.646908372008,45.125,260490.69174028686,ok,400,400,51.9293,51.9293,36782,8161,1010,17218,4018,91.955,0.12982325,20.4025,2.525,13,3343,8,6,add|compose|lbind|mostcolor|asindices|toindices|objects|fill,F|T|ONE|TWO|THREE|FOUR,-0.2264873193683722,10.512791060900497,9.00724451596575,6.918695219020472,3.9689570607682754,3.9689570607682754,9.753768704286186,6.825460036255307,3.58351893845611
6ecd11f4,5928,231,206,1,1707,1573,22,100,13,29,34,447,71,38,56,5,103,24.662338,1693,30.0,142.0,768.0,612.0,172.0,1380.0,10248.245361488895,64.64788732394365,662527.4113976622,ok,2230,50,643.7709,643.7709,308603,66770,8482,72946,11914,138.38699551569508,0.2886865022421525,29.94170403587444,3.8035874439461885,26,5928,21,3,add|divide|argmax|argmin|mostcolor|height|width|shape|asindices|ofcolor|ulcorner|crop|toindices|objects|uppermost|lowermost|leftmost|rightmost|fill|downscale|subgrid,F|T|ZERO,3.230682102522049,12.639814180589994,11.109024133525745,9.045819439807735,6.468895059901064,6.468895059901064,11.197488429047741,7.3613754289773485,4.04305126783455
6f8cd79b,2066,81,71,1,552,468,9,36,7,6,13,138,17,10,18,2,83,24.506173,786,21.0,78.0,236.0,201.0,99.0,437.0,2897.0288429747893,27.05769230769231,78386.91503972172,ok,113,113,32.8628,32.8628,25712,3876,2156,26990,6862,227.53982300884957,0.2908212389380531,34.30088495575221,19.079646017699115,17,2066,8,1,merge|sfilter|mfilter|rbind|apply|asindices|toindices|fill,EIGHT,-2.6860736967325045,10.154751979566992,8.262816937670928,7.676473646389156,3.5223170667296664,3.5223170667296664,10.203258756085228,6.150602768446279,2.9444389791664403
6fa7a44f,1162,47,41,1,330,280,6,24,3,4,10,77,11,3,8,2,64,23.723404,494,17.0,47.0,149.0,112.0,64.0,261.0,1566.0,20.25531914893617,31719.82978723404,ok,45,90,0.2661,0.2661,120,5,15,5624,4696,2.6666666666666665,0.005913333333333334,0.1111111111111111,0.3333333333333333,3,1162,5,0,ulcorner|lrcorner|toindices|hmirror|vconcat,,-8.047138243617532,4.795790545596741,1.791759469228055,2.772588722239781,0.23594130954407044,0.23594130954407044,8.63497622707262,5.638354669333745,2.1972245773362196
72322fa7,4698,177,159,1,1314,1214,15,79,10,17,20,372,40,44,39,5,103,25.542373,1590,30.0,152.0,583.0,494.0,182.0,1077.0,8085.894827493996,48.75,394187.3728403323,ok,1069,1069,1028.8415,1028.8415,609283,101846,20921,67672,25016,569.956033676333,0.962433582787652,95.27221702525725,19.570626753975677,38,4698,14,3,add|difference|merge|sfilter|compose|matcher|lbind|fork|apply|mapply|mostcolor|asindices|objects|paint,F|T|ONE,3.082664587561359,13.320039776249583,11.53122696614014,9.948556515903705,6.937160185887256,6.937160185887256,11.12244256103509,7.102499355774649,3.6888794541139363
72ca375d,3445,131,118,1,956,859,12,53,7,15,17,252,32,24,31,5,103,25.29771,1227,29.0,117.0,425.0,350.0,146.0,775.0,5572.114033132014,43.376068376068375,241696.39930038436,ok,400,32,96.6638,96.6638,58178,11869,1808,24864,7696,145.445,0.2416595,29.6725,4.52,30,3445,11,1,add|extract|totuple|first|pair|rbind|apply|papply|mostcolor|asindices|objects,T,-0.13108278945054538,10.97127974386435,9.381769487603714,7.500529485395295,4.581530968382356,4.581530968382356,10.12121647114884,6.756932389247553,3.4657359027997265
73251a56,3721,142,126,1,1137,1083,13,69,15,15,24,315,42,26,34,5,103,25.204225,1320,24.0,118.0,517.0,422.0,142.0,939.0,6713.612545214896,42.91525423728813,288116.3892285443,ok,1764,1764,89.305,89.305,63344,15109,6376,48044,16148,35.909297052154194,0.050626417233560095,8.565192743764172,3.614512471655329,16,3721,12,3,lbind|apply|papply|mostcolor|ulcorner|toindices|dmirror|fill|replace|index|connect|shoot,ZERO|ORIGIN|UNITY,1.0508233951527415,11.056351256036153,9.623112055266786,8.760453046315272,4.503192829875627,4.503192829875627,10.779893350711369,6.988413181999592,3.5553480614894135
7447852a,5051,203,178,1,1399,1244,19,81,12,19,26,368,50,37,43,5,103,23.881773,1685,29.0,161.0,611.0,513.0,190.0,1124.0,8508.517703763986,46.20186335403727,393109.37229471066,ok,204,204,157.2646,157.2646,85019,15317,3620,28414,10814,416.7598039215686,0.7709049019607843,75.08333333333333,17.745098039215687,30,5051,18,6,add|order|size|merge|sfilter|interval|pair|compose|rbind|apply|mapply|mostcolor|colorfilter|asindices|toindices|recolor|objects|paint,F|T|ZERO|ONE|THREE|FOUR,1.8003467245432483,11.350641801912781,9.636783886469539,8.19450550976564,5.064268315852407,5.064268315852407,10.254672453731223,7.126890808898808,3.784189633918261
7468f01a,4674,178,157,1,1299,1173,19,81,13,21,30,325,57,20,42,5,103,25.258427,1423,28.0,120.0,589.0,458.0,148.0,1047.0,7548.297673813511,53.43333333333334,403330.705704102,ok,886,137,156.7375,156.7375,92834,20226,2702,37150,16246,104.77878103837472,0.1769046275395034,22.82844243792325,3.049661399548533,21,4674,18,2,add|first|mostcolor|height|width|shape|asindices|ulcorner|lrcorner|crop|toindices|objects|uppermost|lowermost|leftmost|rightmost|vmirror|subgrid,F|T,1.5083377755074454,11.438579002841571,9.914773624553096,7.902117546276448,5.060932258979029,5.060932258979029,10.52274596768403,7.068172000388042,3.7612001156935624
746b3537,6539,257,227,1,1891,1749,24,113,20,25,36,505,76,48,57,5,103,24.44358,2141,32.0,183.0,848.0,692.0,215.0,1540.0,11932.216988367769,60.50273224043716,721931.7294820106,ok,101,22,93.9355,93.9355,58800,9903,2754,22292,13036,582.1782178217821,0.9300544554455445,98.04950495049505,27.26732673267327,33,6539,23,6,add|difference|merge|sfilter|astuple|branch|compose|rbind|apply|mostcolor|height|asindices|ulcorner|crop|toindices|objects|uppermost|lowermost|rot90|dmirror|fill|vsplit|canvas,F|T|ZERO|ONE|ORIGIN|UNITY,2.300074336845198,10.981914140544825,9.200693994924377,7.9211727215870145,4.5531977136429775,4.5531977136429775,10.01202800682558,7.4673710669175595,4.060443010546419
74dd1130,892,33,29,1,261,240,4,20,3,4,8,67,6,2,8,2,76,26.030303,415,17.0,39.0,120.0,90.0,56.0,210.0,1219.5445336320968,19.615384615384613,23921.835082783433,ok,45,45,0.3103,0.3103,84,5,10,4758,3870,1.8666666666666667,0.006895555555555556,0.1111111111111111,0.2222222222222222,2,892,3,0,ulcorner|toindices|dmirror,,-8.972092922443485,4.442651256490317,1.791759469228055,2.3978952727983707,0.27025611862840254,0.27025611862840254,8.46779284112111,5.484796933490655,2.1972245773362196
75b8110e,2050,91,80,1,618,544,10,41,4,4,12,154,22,20,10,2,68,21.527473,753,25.0,79.0,271.0,224.0,104.0,495.0,3316.7176604798406,35.44303797468354,117554.54999169054,ok,384,96,44.5782,44.5782,24860,5712,1452,20346,14250,64.73958333333333,0.1160890625,14.875,3.78125,18,2050,9,1,rbind|fork|rot90|rot270|paint|tophalf|bottomhalf|lefthalf|righthalf,ZERO,-2.8179379208505155,10.121055589517152,8.650499558724462,7.2813856635702825,3.8194295320329212,3.8194295320329212,9.920688759855903,6.300785794663244,2.3978952727983707
760b3cac,3226,136,118,1,1003,941,13,58,9,13,23,266,43,23,30,3,95,22.720588,1099,23.0,96.0,453.0,362.0,119.0,815.0,5619.276477095974,43.364583333333336,243677.58306406814,ok,216,216,10.8999,10.8999,7099,1896,227,14738,9482,32.86574074074074,0.0504625,8.777777777777779,1.0509259259259258,14,3226,12,5,multiply|equality|tojvec|branch|ofcolor|ulcorner|lrcorner|toindices|shift|vmirror|fill|index,ONE|THREE|FOUR|EIGHT|NEG_ONE,-1.6015180047969186,8.867850063029406,7.5480289699350145,5.429345628954441,2.476529996720831,2.476529996720831,9.598252320836758,6.848005274576363,3.4339872044851463
776ffc46,7150,284,250,1,2009,1826,28,116,18,24,40,531,77,50,58,5,103,24.176056,2133,29.0,196.0,891.0,734.0,225.0,1625.0,12697.394435727685,54.30102040816326,689481.4743849477,ok,2000,2000,412.7346,412.7346,221168,48183,8441,104012,53324,110.584,0.2063673,24.0915,4.2205,40,7150,27,6,add|multiply|merge|sfilter|extract|totuple|first|astuple|pair|compose|matcher|rbind|apply|mapply|mostcolor|colorfilter|asindices|crop|toindices|recolor|shift|normalize|objects|uppermost|leftmost|color|paint,F|T|FOUR|FIVE|SIX|UNITY,4.020804466668628,12.306682394143674,10.782782294723557,9.040974526342444,6.0252247054547645,6.0252247054547645,11.552271170311661,7.510430556378006,4.07753744390572
77fdfe62,5554,206,182,1,1613,1529,21,108,21,24,36,440,60,28,56,4,109,25.961165,1590,24.0,125.0,737.0,580.0,149.0,1317.0,9507.644941448667,55.67999999999999,529385.6703398617,ok,264,72,28.7909,28.7909,17014,4563,1248,24800,19664,64.4469696969697,0.1090564393939394,17.28409090909091,4.7272727272727275,20,5554,20,3,add|halve|height|width|shape|ofcolor|ulcorner|crop|toindices|shift|uppermost|lowermost|leftmost|rightmost|dmirror|fill|upscale|subgrid|replace|compress,ZERO|ONE|EIGHT,0.9823132094732631,9.741850586935007,8.425954710981966,7.130098510125578,3.3942029777491958,3.3942029777491958,10.118639253920785,7.333023014386481,4.04305126783455
780d0b14,4974,194,173,1,1433,1318,17,87,13,21,24,383,52,42,45,5,103,24.639175,1630,29.0,153.0,645.0,522.0,182.0,1167.0,8761.596345111879,49.470588235294116,433441.32507288764,ok,1831,25,1290.985,1290.985,739832,158476,24455,167036,38340,404.0589841616603,0.7050709994538503,86.55161114145275,13.35608956854178,32,4974,16,4,add|sfilter|totuple|pair|compose|chain|rbind|apply|mostcolor|asindices|toindices|objects|rot90|rot270|fill|paint,T|ZERO|ONE|TWO,3.330136309167403,13.51417976403609,11.973364751359844,10.104630863570671,7.163935074368031,7.163935074368031,12.025970623745017,7.1846291527173145,3.828641396489095
7837ac64,10349,411,364,1,3061,2855,40,190,28,38,65,834,123,78,88,5,109,24.180049,2776,31.0,242.0,1384.0,1120.0,273.0,2504.0,20264.26388086331,71.73553719008264,1453667.8552553183,ok,3981,45,342.2785,342.2785,231513,63739,12123,78810,19954,58.154483798040694,0.08597802059783974,16.01080130620447,3.0452147701582515,42,10349,39,7,add|subtract|divide|equality|combine|order|repeat|merge|increment|toivec|tojvec|last|remove|astuple|branch|lbind|mostcolor|height|width|shape|asindices|ulcorner|lrcorner|crop|toindices|objects|uppermost|lowermost|leftmost|rightmost|palette|hmirror|vmirror|dmirror|vconcat|subgrid|replace|index|compress,F|T|ZERO|ONE|THREE|FOUR|ORIGIN,5.033990811392336,12.352395625841863,11.062567587971328,9.402942238177694,5.838542071062909,5.838542071062909,11.274807860012277,7.957177323459475,4.48863636973214
