task_id,source_bytes,total_lines,nonblank_lines,comment_lines,token_count,ast_node_count,function_count,call_count_static,comprehension_count,branch_node_count,return_count,name_load_count,constant_count,assignment_node_count,cyclomatic_complexity,max_nesting_depth,max_line_length,mean_line_length,gzip_bytes,halstead_distinct_operators,halstead_distinct_operands,halstead_total_operators,halstead_total_operands,halstead_vocabulary,halstead_length,halstead_volume,halstead_difficulty,halstead_effort,source_line_count,assignment_count,temp_var_count,ast_call_count,named_call_count,closure_call_count,distinct_primitive_count,max_dependency_depth,max_fan_in,higher_order_count,object_op_count,selection_op_count,geometry_op_count,set_op_count,decision_op_count,direct_primitive_names,prim_vmirror_count,prim_hmirror_count,prim_dmirror_count,prim_rot180_count,prim_upscale_count,prim_hconcat_count,prim_replace_count,prim_crop_count,prim_switch_count,prim_rot270_count,prim_vconcat_count,prim_downscale_count,prim_tojvec_count,prim_canvas_count,prim_mostcolor_count,prim_first_count,prim_hsplit_count,prim_objects_count,prim_subgrid_count,prim_delta_count,prim_fill_count,prim_ofcolor_count,prim_move_count,prim_argmin_count,prim_partition_count,prim_argmax_count,prim_colorcount_count,prim_subtract_count,prim_leastcolor_count,prim_bottomhalf_count,prim_frontiers_count,prim_merge_count,prim_decrement_count,prim_numcolors_count,prim_mapply_count,prim_underfill_count,prim_branch_count,prim_portrait_count,prim_rbind_count,prim_vsplit_count,prim_equality_count,prim_compose_count,prim_extract_count,prim_fork_count,prim_cover_count,prim_sizefilter_count,prim_fgpartition_count,prim_paint_count,prim_apply_count,prim_colorfilter_count,prim_mfilter_count,prim_rot90_count,prim_trim_count,prim_color_count,prim_asindices_count,prim_lefthalf_count,prim_tophalf_count,prim_shape_count,prim_last_count,prim_palette_count,prim_compress_count,prim_valmin_count,prim_intersection_count,prim_shift_count,prim_cellwise_count,prim_righthalf_count,prim_combine_count,prim_inbox_count,prim_astuple_count,prim_shoot_count,prim_size_count,prim_lbind_count,prim_matcher_count,prim_sfilter_count,prim_cmirror_count,prim_difference_count,prim_other_count,prim_hupscale_count,prim_vupscale_count,prim_halve_count,prim_height_count,prim_width_count,prim_power_count,prim_gravitate_count,prim_mostcommon_count,prim_totuple_count,prim_dedupe_count,prim_remove_count,prim_backdrop_count,prim_product_count,prim_interval_count,prim_mpapply_count,prim_order_count,prim_chain_count,prim_asobject_count,prim_recolor_count,prim_dneighbors_count,prim_insert_count,prim_toindices_count,prim_greater_count,prim_neighbors_count,prim_lrcorner_count,prim_ulcorner_count,prim_increment_count,prim_sign_count,prim_contained_count,prim_normalize_count,prim_leastcommon_count,prim_add_count,prim_connect_count,prim_pair_count,prim_papply_count,prim_prapply_count,prim_initset_count,prim_valmax_count,prim_index_count,prim_center_count,prim_underpaint_count,prim_urcorner_count,prim_box_count,prim_position_count,prim_repeat_count,prim_divide_count,prim_occurrences_count,prim_hfrontier_count,prim_vfrontier_count,prim_hperiod_count,prim_multiply_count,prim_lowermost_count,prim_toobject_count,prim_double_count,prim_vline_count,prim_invert_count,prim_crement_count,prim_leftmost_count,prim_toivec_count,prim_uppermost_count,prim_positive_count,prim_outbox_count,prim_llcorner_count,prim_maximum_count,prim_minimum_count,prim_vperiod_count,prim_vmatching_count,prim_even_count,prim_rightmost_count,prim_rapply_count,prim_hline_count,prim_corners_count,prim_flip_count,prim_centerofmass_count,prim_both_count,status,train_pairs,test_pairs,example_count,elapsed_ms_total,elapsed_ms_per_example,peak_memory_bytes,current_memory_bytes,input_cells_total,output_cells_total,solver_opcode_count_dynamic,dsl_opcode_count_dynamic,primitives_opcode_count_dynamic,bundle_opcode_count_dynamic,solver_branch_opcode_count_dynamic,dsl_branch_opcode_count_dynamic,primitives_branch_opcode_count_dynamic,bundle_branch_opcode_count_dynamic,solver_python_call_count_dynamic,dsl_python_call_count_dynamic,primitives_python_call_count_dynamic,bundle_python_call_count_dynamic,solver_distinct_function_count_dynamic,dsl_distinct_function_count_dynamic,primitives_distinct_function_count_dynamic,bundle_distinct_function_count_dynamic,elapsed_ms_per_input_cell,elapsed_ms_per_output_cell,bundle_opcode_per_input_cell,bundle_opcode_per_output_cell,bundle_branch_opcode_per_input_cell,bundle_python_calls_per_example,peak_memory_per_input_cell,dsl_complexity_pc1
5521c0d9,225,9,9,0,82,83,1,7,0,0,1,32,0,7,1,0,38,24.111111,177,6.0,24.0,35.0,35.0,30.0,70.0,343.4823416925963,4.375,1502.7352449051089,9,7,6,7,7,0,7,4,2,2,2,0,0,1,0,chain|cover|fork|mapply|merge|objects|paint,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,6.7671,1.691775,49248,35080,900,900,111,0,0,111,0,0,0,0,4,2745,0,2749,1,22,0,23,0.0075190000000000005,0.0075190000000000005,0.12333333333333334,0.12333333333333334,0.0,687.25,54.72,-1.1288229763134288
5582e5ca,92,4,4,0,29,25,1,2,0,0,1,8,0,2,1,0,34,22.25,98,6.0,8.0,11.0,11.0,14.0,22.0,83.76180828526729,4.125,345.5174591767276,4,2,1,2,2,0,2,2,1,0,0,1,1,0,0,canvas|mostcolor,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,0.3043,0.076075,6194,4498,36,36,33,0,0,33,0,0,0,0,4,72,0,76,1,3,0,4,0.008452777777777778,0.008452777777777778,0.9166666666666666,0.9166666666666666,0.0,19.0,172.05555555555554,-10.77729077524539
5614dbcf,96,4,4,0,33,29,1,2,0,0,1,10,0,2,1,0,31,23.25,106,6.0,10.0,13.0,13.0,16.0,26.0,104.0,3.9000000000000004,405.6,4,2,1,2,2,0,2,2,1,0,0,0,1,0,0,downscale|replace,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,2,1,3,0.949,0.316333,10390,8750,243,27,26,0,0,26,0,0,0,0,3,306,0,309,1,3,0,4,0.003905349794238683,0.035148148148148144,0.10699588477366255,0.9629629629629629,0.0,103.0,42.757201646090536,-10.154209809586614
56dc2b01,469,19,19,0,164,175,1,17,0,0,1,68,0,17,1,0,34,23.736842,290,6.0,42.0,71.0,71.0,48.0,142.0,793.0646751024042,5.071428571428571,4021.9708523050494,19,17,16,17,16,1,14,13,3,1,2,2,3,0,2,branch|colorfilter|crement|equality|first|gravitate|move|multiply|objects|ofcolor|paint|recolor|shift|sign,,,,,,,,,,,,,,,,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,passed,3,1,4,14.2528,3.5632,27409,19369,306,306,243,0,0,243,0,0,0,0,4,8643,0,8647,1,31,0,32,0.04657777777777778,0.04657777777777778,0.7941176470588235,0.7941176470588235,0.0,2161.75,89.5718954248366,4.398763219628788
56ff96f3,144,6,6,0,49,47,1,4,0,0,1,17,0,4,1,0,39,23.166667,132,6.0,14.0,20.0,20.0,20.0,40.0,172.8771237954945,4.285714285714286,740.9019591235478,6,4,3,4,4,0,4,3,2,1,1,0,0,1,0,fgpartition|fork|mapply|paint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,3.0779,0.61558,17932,10404,394,394,80,0,0,80,0,0,0,0,5,696,0,701,1,16,0,17,0.007811928934010152,0.007811928934010152,0.20304568527918782,0.20304568527918782,0.0,140.2,45.51269035532995,-5.322645574024907
57aa92db,888,31,31,0,288,311,1,29,0,0,1,124,0,29,1,0,39,27.677419,421,6.0,66.0,127.0,127.0,72.0,254.0,1567.1609503663474,5.772727272727273,9046.792758933007,31,29,28,29,29,0,16,18,2,17,5,3,0,2,0,argmax|chain|colorfilter|compose|fork|lbind|leastcolor|mapply|matcher|merge|normalize|objects|paint|rbind|sfilter|ulcorner,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,1.0,,,4.0,,5.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,23.2031,4.64062,105281,60377,1626,1626,600,0,0,600,0,0,0,0,5,9571,0,9576,1,43,0,44,0.014270049200492005,0.014270049200492005,0.36900369003690037,0.36900369003690037,0.0,1915.2,64.74846248462485,9.801226181179384
5ad4f10b,290,12,12,0,105,109,1,10,0,0,1,42,0,10,1,0,30,23.25,201,6.0,26.0,45.0,45.0,32.0,90.0,450.0,5.1923076923076925,2336.5384615384614,12,10,9,10,10,0,9,9,3,0,2,2,1,0,0,argmax|color|divide|downscale|height|leastcolor|objects|replace|subgrid,,,,,,,2.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,26.6741,6.668525,81574,26318,2110,36,147,0,0,147,0,0,0,0,4,8277,0,8281,1,25,0,26,0.01264175355450237,0.7409472222222222,0.06966824644549763,4.083333333333333,0.0,2070.25,38.66066350710901,0.6052614859939571
5bd6f4ac,92,4,4,0,31,27,1,2,0,0,1,9,0,2,1,0,35,22.25,98,6.0,9.0,12.0,12.0,15.0,24.0,93.76537429460444,4.0,375.06149717841777,4,2,1,2,2,0,2,2,1,0,0,0,1,0,0,crop|tojvec,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,1.4402,0.28804,10554,8938,405,45,44,0,0,44,0,0,0,0,5,30,0,35,1,3,0,4,0.0035560493827160493,0.03200444444444444,0.10864197530864197,0.9777777777777777,0.0,7.0,26.05925925925926,-10.3131408101063
5c0a986e,237,10,10,0,85,87,1,8,0,0,1,33,0,8,1,0,29,22.8,161,6.0,20.0,36.0,36.0,26.0,72.0,338.4316597061586,5.4,1827.5309624132565,10,8,7,8,8,0,5,5,2,0,0,2,0,0,0,fill|lrcorner|ofcolor|shoot|ulcorner,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,2.5089,0.627225,18416,8616,400,400,126,0,0,126,0,0,0,0,4,624,0,628,1,8,0,9,0.00627225,0.00627225,0.315,0.315,0.0,157.0,46.04,-2.8506419877541544
5c2c9af4,434,17,17,0,148,157,1,15,0,0,1,61,0,15,1,0,36,24.588235,253,6.0,36.0,64.0,64.0,42.0,128.0,690.2166301156814,5.333333333333333,3681.1553606169673,17,15,14,15,15,0,13,10,2,1,0,3,1,3,0,apply|center|fill|interval|lbind|leastcolor|mapply|multiply|ofcolor|pair|shift|subtract|ulcorner,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,25.271,6.31775,344414,56790,2371,2371,210,0,0,210,0,0,0,0,4,9546,0,9550,1,25,0,26,0.010658371994938845,0.010658371994938845,0.08857022353437369,0.08857022353437369,0.0,2387.5,145.2610712779418,4.168002188867377
5daaa586,539,21,21,0,182,195,1,19,0,0,1,76,0,19,1,0,36,24.714286,309,6.0,47.0,79.0,79.0,53.0,158.0,905.0114318209854,5.042553191489362,4563.568283863267,21,19,18,19,19,0,17,14,3,3,6,2,0,2,2,argmax|branch|color|colorfilter|compose|extract|fgpartition|fill|greater|mfilter|objects|outbox|prapply|rbind|size|subgrid|toindices,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,1.0,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,passed,3,1,4,56.6251,14.156275,112740,24460,1078,418,273,0,0,273,0,0,0,0,4,27662,0,27666,1,39,0,40,0.05252792207792208,0.13546674641148326,0.2532467532467532,0.65311004784689,0.0,6916.5,104.58256029684601,6.390887991700844
60b61512,118,5,5,0,46,43,1,3,0,0,1,16,0,3,1,0,28,22.8,113,6.0,12.0,19.0,19.0,18.0,38.0,158.45715005480787,4.75,752.6714627603374,5,3,2,3,3,0,3,3,1,0,1,0,0,1,0,fill|mapply|objects,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,2,1,3,2.923,0.974333,24450,12114,243,243,40,0,0,40,0,0,0,0,3,692,0,695,1,16,0,17,0.01202880658436214,0.01202880658436214,0.1646090534979424,0.1646090534979424,0.0,231.66666666666666,100.61728395061728,-6.773269141246229
6150a2bd,53,3,3,0,20,15,1,1,0,0,1,4,0,1,1,0,22,17.0,67,5.0,5.0,7.0,7.0,10.0,14.0,46.50699332842307,3.5,162.77447664948076,3,1,0,1,1,0,1,1,0,0,0,0,1,0,0,rot180,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,2,1,3,0.2058,0.0686,4418,2802,27,27,12,0,0,12,0,0,0,0,3,15,0,18,1,2,0,3,0.007622222222222223,0.007622222222222223,0.4444444444444444,0.4444444444444444,0.0,6.0,163.62962962962962,-15.395446477574088
623ea044,294,12,12,0,103,107,1,10,0,0,1,41,0,10,1,0,37,23.583333,212,6.0,29.0,44.0,44.0,35.0,88.0,451.37690549115706,4.551724137931034,2054.5431560287147,12,10,9,10,10,0,9,6,2,1,1,2,0,2,0,astuple|center|color|combine|fill|first|lbind|mapply|objects,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,6.5806,1.64515,44302,31326,788,788,147,0,0,147,0,0,0,0,4,2588,0,2592,1,25,0,26,0.008351015228426396,0.008351015228426396,0.1865482233502538,0.1865482233502538,0.0,648.0,56.22081218274111,0.553989609519726
62c24649,124,6,6,0,45,43,1,4,0,0,1,15,0,4,1,0,23,19.833333,106,6.0,11.0,18.0,18.0,17.0,36.0,147.14866228501222,4.909090909090909,722.3661603082418,6,4,3,4,4,0,4,4,2,0,0,0,4,0,0,hconcat|hmirror|vconcat|vmirror,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,0.3339,0.083475,9048,7480,36,144,54,0,0,54,0,0,0,0,4,48,0,52,1,5,0,6,0.009274999999999999,0.0023187499999999996,1.5,0.375,0.0,13.0,251.33333333333334,-8.359918101591667
63613498,621,24,24,0,203,219,1,22,0,0,1,85,0,22,1,0,40,24.916667,354,6.0,53.0,88.0,88.0,59.0,176.0,1035.3451766876842,4.981132075471699,5157.191068783937,24,22,21,22,22,0,19,15,2,3,4,4,2,4,0,apply|colorfilter|compose|crop|difference|extract|first|invert|matcher|objects|paint|pair|partition|recolor|sfilter|shift|toindices|totuple|ulcorner,,,,,,,,1.0,,,,,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,passed,3,1,4,4.8028,1.2007,25968,11184,400,400,312,0,0,312,0,0,0,0,4,1663,0,1667,1,30,0,31,0.012007,0.012007,0.78,0.78,0.0,416.75,64.92,6.358270645346087
6430c8c4,245,10,10,0,83,85,1,8,0,0,1,32,0,8,1,0,29,23.6,176,6.0,21.0,35.0,35.0,27.0,70.0,332.84212515144276,5.0,1664.2106257572138,10,8,7,8,8,0,7,4,2,0,0,0,1,1,0,astuple|bottomhalf|canvas|fill|intersection|ofcolor|tophalf,,,,,,,,,,,,,,1.0,,,,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,1.1077,0.22154,14316,11052,180,80,160,0,0,160,0,0,0,0,5,310,0,315,1,9,0,10,0.006153888888888888,0.01384625,0.8888888888888888,2.0,0.0,63.0,79.53333333333333,-3.4154566123543693
6455b5f5,270,11,11,0,98,101,1,9,0,0,1,39,0,9,1,0,30,23.636364,193,6.0,27.0,42.0,42.0,33.0,84.0,423.72910602611006,4.666666666666667,1977.4024947885136,11,9,8,9,9,0,9,5,2,0,4,1,0,0,0,argmax|colorfilter|fill|merge|objects|paint|recolor|sizefilter|valmin,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,13.5993,2.71986,66531,37691,1001,1001,188,0,0,188,0,0,0,0,5,3333,0,3338,1,14,0,15,0.013585714285714286,0.013585714285714286,0.1878121878121878,0.1878121878121878,0.0,667.6,66.46453546453546,-0.2921391484780316
662c240a,155,6,6,0,51,49,1,4,0,0,1,18,0,4,1,0,42,25.0,144,6.0,16.0,21.0,21.0,22.0,42.0,187.29612798276648,3.9375,737.478503932143,6,4,3,4,4,0,4,3,2,2,0,1,0,0,0,compose|extract|fork|vsplit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,1.0677,0.21354,11520,9080,135,45,88,0,0,88,0,0,0,0,5,185,0,190,1,11,0,12,0.007908888888888889,0.02372666666666667,0.6518518518518519,1.9555555555555555,0.0,38.0,85.33333333333333,-5.831008159755679
67385a82,199,8,8,0,71,71,1,6,0,0,1,27,0,6,1,0,31,24.0,161,6.0,20.0,30.0,30.0,26.0,60.0,282.0263830884655,4.5,1269.1187238980947,8,6,5,6,6,0,6,6,2,0,4,0,0,1,0,colorfilter|difference|fill|merge|objects|sizefilter,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,1.8538,0.37076,16526,7854,104,104,132,0,0,132,0,0,0,0,5,430,0,435,1,10,0,11,0.017825,0.017825,1.2692307692307692,1.2692307692307692,0.0,87.0,158.90384615384616,-3.6309006706824873
673ef223,563,20,20,0,183,195,1,18,0,0,1,77,0,18,1,0,41,27.2,329,6.0,50.0,80.0,80.0,56.0,160.0,929.1767875292167,4.800000000000001,4460.048580140241,20,18,17,18,17,1,15,9,2,3,2,1,1,3,2,apply|argmin|branch|colorfilter|equality|fork|leftmost|mapply|objects|ofcolor|rbind|replace|shift|toivec|underfill,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,2.0,2.0,1.0,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,passed,3,1,4,12.0181,3.004525,65026,31146,804,804,285,0,0,285,0,0,0,0,4,4079,0,4083,1,29,0,30,0.014947885572139304,0.014947885572139304,0.35447761194029853,0.35447761194029853,0.0,1020.75,80.87810945273633,5.352838740550679
6773b310,521,19,19,0,168,179,1,17,0,0,1,70,0,17,1,0,42,26.473684,308,6.0,44.0,73.0,73.0,50.0,146.0,824.0030037071098,4.9772727272727275,4101.2876775422055,19,17,16,17,17,0,13,10,2,5,0,0,2,5,0,apply|astuple|compress|downscale|fill|fork|insert|matcher|mfilter|neighbors|rbind|replace|shift,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,,,,3.0,,1.0,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,9.5107,1.90214,51792,26632,605,45,332,0,0,332,0,0,0,0,5,3256,0,3261,1,25,0,26,0.015720165289256197,0.2113488888888889,0.5487603305785124,7.377777777777778,0.0,652.2,85.60661157024794,3.977841650376716
67a3c6ac,54,3,3,0,20,15,1,1,0,0,1,4,0,1,1,0,22,17.333333,68,5.0,5.0,7.0,7.0,10.0,14.0,46.50699332842307,3.5,162.77447664948076,3,1,0,1,1,0,1,1,0,0,0,0,1,0,0,vmirror,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,0.5106,0.12765,8242,6626,110,110,18,0,0,18,0,0,0,0,4,28,0,32,1,2,0,3,0.004641818181818183,0.004641818181818183,0.16363636363636364,0.16363636363636364,0.0,8.0,74.92727272727272,-14.791540943822676
67a423a3,222,10,10,0,81,83,1,8,0,0,1,31,0,8,1,0,28,21.3,170,6.0,22.0,34.0,34.0,28.0,68.0,326.90013469991703,4.636363636363637,1515.62789724507,10,8,7,8,8,0,8,7,2,0,4,2,0,0,0,colorfilter|delta|fill|first|leastcolor|merge|neighbors|objects,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,2.7418,0.68545,25702,13166,260,260,117,0,0,117,0,0,0,0,4,634,0,638,1,17,0,18,0.010545384615384616,0.010545384615384616,0.45,0.45,0.0,159.5,98.85384615384615,-2.3130929374178235
67e8384a,124,6,6,0,45,43,1,4,0,0,1,15,0,4,1,0,23,19.833333,106,6.0,11.0,18.0,18.0,17.0,36.0,147.14866228501222,4.909090909090909,722.3661603082418,6,4,3,4,4,0,4,4,2,0,0,0,4,0,0,hconcat|hmirror|vconcat|vmirror,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,0.3987,0.07974,9768,8200,45,180,72,0,0,72,0,0,0,0,5,60,0,65,1,5,0,6,0.00886,0.002215,1.6,0.4,0.0,13.0,217.06666666666666,-8.175634126646498
681b3aeb,255,11,11,0,90,93,1,9,0,0,1,35,0,9,1,0,35,22.272727,186,6.0,25.0,38.0,38.0,31.0,76.0,376.5189195894025,4.5600000000000005,1716.9262733276757,11,9,8,9,9,0,9,7,2,0,2,2,3,0,0,argmax|argmin|canvas|color|normalize|objects|paint|rot270|rot90,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,3.6406,0.91015,18134,4710,400,36,132,0,0,132,0,0,0,0,4,806,0,810,1,18,0,19,0.0091015,0.10112777777777777,0.33,3.6666666666666665,0.0,202.5,45.335,-1.4811589134892431
